,wifi_a,wifi_b,count,distance,meanTime,maxSpeed
8,22.0,95.0,1.0,157.9,3.0,52.63333333333333
9,95.0,33.0,1.0,153.3,3.0,51.1
10,120.0,33.0,2.0,88.04,121.0,22.01
11,15246.0,95.0,7.0,63.73,5.0,15.9325
12,120.0,95.0,1.0,73.6,0.0,147.2
13,8668.0,95.0,6.0,46.53,4.5,23.265
0,49.0,95.0,2.0,55.08,6130.0,5.508
1,95.0,5.0,1.0,39.38,7612.0,0.0051734104046242775
2,5.0,92.0,1.0,160.5,83.0,1.9337349397590362
3,92.0,95.0,1.0,156.67,1864.0,0.08405042918454934
4,95.0,33.0,1.0,153.3,11735.0,0.01306348530038347
5,33.0,49.0,1.0,179.48,3125.0,0.057433599999999994
0,95.0,5.0,6.0,39.38,2030.6666666666667,6.5633333333333335
1,95.0,88.0,2.0,53.3,924.5,0.30457142857142855
2,95.0,49.0,6.0,55.08,11.0,18.36
0,61809.0,120.0,2.0,93.08,435.5,0.44966183574879226
1,61809.0,84.0,1.0,63.19,52.0,1.2151923076923077
2,84.0,32.0,1.0,57.42,140.0,0.41014285714285714
3,32.0,22.0,4.0,88.88,2.0,44.44
4,22.0,33.0,5.0,24.53,5.6,4.906000000000001
5,33.0,5.0,1.0,114.67,4.0,28.6675
6,5.0,32.0,1.0,48.84,2.0,24.42
7,33.0,32.0,2.0,74.92,6.0,12.486666666666666
8,22.0,61809.0,1.0,172.16,3371.0,0.051070898843073274
9,61809.0,5.0,2.0,51.2,3.5,17.066666666666666
0,81689.0,79448.0,739.0,35.85,22.27469553450609,71.7
1,81689.0,94758.0,12.0,188.62,33.0,47.155
2,94758.0,79448.0,13.0,157.29,356.0,39.3225
3,81689.0,92.0,2.0,178.06,11.0,29.676666666666666
4,92.0,79448.0,8.0,150.3,61.125,300.6
5,79448.0,13.0,12.0,71.35,9.416666666666666,142.7
6,13.0,81689.0,2.0,59.88,0.5,119.76
7,79448.0,99.0,3.0,100.23,736.0,25.0575
8,99.0,94758.0,1.0,59.51,230.0,0.2587391304347826
9,94758.0,105.0,6.0,59.57,8.333333333333334,29.785
10,94758.0,120.0,8.0,87.21,9.625,29.069999999999997
11,120.0,79448.0,2.0,73.39,0.5,146.78
12,79448.0,32.0,2.0,91.69,3172.5,0.08179304192685102
0,95.0,88.0,1.0,53.3,1825.0,0.029205479452054792
1,88.0,99.0,1.0,147.2,394.0,0.37360406091370557
2,99.0,95.0,1.0,97.82,2104.0,0.04649239543726236
3,95.0,22.0,1.0,157.9,144.0,1.0965277777777778
4,22.0,5.0,1.0,121.22,32.0,3.788125
5,5.0,95.0,1.0,39.38,7.0,5.625714285714286
0,88.0,95.0,3.0,53.3,1366.3333333333333,0.2065891472868217
1,95.0,5.0,22.0,39.38,364.90909090909093,9.845
2,5.0,88.0,2.0,91.38,1293.5,0.07183962264150943
3,95.0,99.0,2.0,97.82,270.0,0.7192647058823529
0,56528.0,61809.0,20.0,80.71,113.2,80.71
1,56528.0,80412.0,24.0,103.79,191.33333333333334,207.58
2,56528.0,13.0,2.0,136.16,1130.5,0.31591647331786543
0,79448.0,56528.0,291.0,67.42,15.621993127147766,134.84
1,79448.0,13.0,20.0,71.35,14.95,142.7
2,56528.0,13.0,2.0,136.16,6.5,68.08
3,79448.0,49.0,3.0,61.09,3.0,122.18
4,56528.0,49.0,1.0,102.08,3.0,34.026666666666664
5,79448.0,99.0,8.0,100.23,7.25,50.115
0,10375.0,80412.0,529.0,59.68,77.20793950850661,119.36
0,79448.0,33.0,5.0,155.41,37.2,51.803333333333335
1,33.0,32.0,1.0,74.92,4.0,18.73
2,32.0,84.0,4.0,57.42,8.0,28.71
3,84.0,79448.0,7.0,83.67,5.0,83.67
4,79448.0,32.0,14.0,91.69,416.5,91.69
5,84.0,22.0,1.0,146.05,51.0,2.8637254901960785
6,22.0,79448.0,21.0,158.92,9.619047619047619,52.97333333333333
7,22.0,32.0,5.0,88.88,8.6,88.88
8,79448.0,120.0,6.0,73.39,5.166666666666667,146.78
9,79448.0,13.0,3.0,71.35,56.666666666666664,71.35
10,79448.0,8668.0,36.0,49.4,37.611111111111114,98.8
11,120.0,32.0,1.0,54.21,1.0,54.21
12,22.0,120.0,1.0,86.98,8.0,10.8725
13,13.0,32.0,1.0,163.03,4418.0,0.0369013128112268
0,79448.0,13.0,308.0,71.35,15.214285714285714,142.7
1,79448.0,7513.0,162.0,57.04,8.598765432098766,114.08
2,79448.0,56528.0,98.0,67.42,24.836734693877553,134.84
3,7513.0,56528.0,2.0,34.0,78.0,1.1333333333333333
4,13.0,56528.0,2.0,136.16,114.5,27.232
5,79448.0,105.0,2.0,214.58,6.5,107.29
6,13.0,7513.0,6.0,128.07,8.166666666666666,256.14
0,80412.0,5.0,4.0,80.82,449.25,26.939999999999998
0,56528.0,49.0,18.0,102.08,54.0,204.16
1,56528.0,120.0,6.0,19.69,18.666666666666668,39.38
2,56528.0,32.0,8.0,37.46,5.875,37.46
3,56528.0,88.0,60.0,113.73,36.28333333333333,113.73
4,56528.0,13.0,10.0,136.16,19.3,136.16
5,13.0,49.0,1.0,99.52,0.0,199.04
6,56528.0,84.0,20.0,75.5,6.1,75.5
7,56528.0,33.0,15.0,88.06,3.6666666666666665,88.06
8,56528.0,101.0,4.0,103.24,24.5,103.24
9,13.0,120.0,1.0,137.04,1.0,137.04
10,120.0,33.0,1.0,88.04,5.0,17.608
11,56528.0,99.0,13.0,33.61,8.384615384615385,16.805
12,49.0,88.0,1.0,82.73,83.0,0.9967469879518073
13,88.0,13.0,9.0,22.87,5.0,22.87
14,13.0,99.0,1.0,169.72,0.0,339.44
15,99.0,88.0,2.0,147.2,13.0,73.6
16,99.0,84.0,2.0,84.36,5.0,16.872
0,25509.0,80412.0,154.0,24.35,296.1948051948052,48.7
0,80412.0,92.0,13.0,149.66,878.2307692307693,49.88666666666666
1,80412.0,13.0,14.0,33.55,6.285714285714286,67.1
2,80412.0,49.0,6.0,74.61,7.833333333333333,18.6525
3,49.0,92.0,1.0,211.31,1.0,211.31
4,80412.0,5.0,5.0,80.82,247.8,40.41
5,5.0,49.0,1.0,73.03,4.0,18.2575
0,80412.0,8668.0,120.0,86.98,64.59166666666667,43.49
1,8668.0,61809.0,2.0,59.64,5.5,14.91
2,61809.0,84.0,1.0,63.19,1.0,63.19
3,84.0,80412.0,2.0,115.66,0.0,231.32
4,8668.0,84.0,1.0,62.43,8.0,7.80375
5,80412.0,19167.0,35.0,78.26,6.542857142857143,156.52
6,80412.0,61809.0,40.0,54.13,73.15,13.5325
7,19167.0,61809.0,1.0,105.95,8.0,13.24375
8,8668.0,22.0,1.0,112.93,5.0,22.586000000000002
9,22.0,80412.0,1.0,193.41,3.0,64.47
0,79448.0,84.0,14.0,83.67,10.714285714285714,41.835
1,79448.0,120.0,25.0,73.39,114.84,146.78
2,79448.0,99.0,11.0,100.23,93.54545454545455,200.46
3,120.0,99.0,1.0,40.56,12.0,3.3800000000000003
4,120.0,22.0,12.0,86.98,3.5,28.993333333333336
5,22.0,79448.0,20.0,158.92,29.25,79.46
6,22.0,84.0,12.0,146.05,7.916666666666667,292.1
7,120.0,84.0,4.0,95.0,3.25,95.0
0,56528.0,84.0,14.0,75.5,8.785714285714286,151.0
1,56528.0,80412.0,30.0,103.79,5.333333333333333,51.895
0,43679.0,91130.0,170.0,9.85,163.51176470588234,19.7
1,43679.0,15246.0,16.0,53.15,321.3125,106.3
2,91130.0,15246.0,23.0,44.41,90.78260869565217,88.82
3,43679.0,95.0,1.0,112.73,765.0,0.147359477124183
4,95.0,91130.0,3.0,102.98,44.0,51.49
5,43679.0,105.0,1.0,99.63,0.0,199.26
6,105.0,91130.0,4.0,109.41,24.0,109.41
7,105.0,15246.0,3.0,151.16,19.666666666666668,25.19333333333333
0,886.0,120.0,36.0,69.7,416.1388888888889,34.85
0,95.0,49.0,3.0,55.08,600.0,27.54
1,95.0,5.0,4.0,39.38,1344.5,4.9225
2,95.0,88.0,7.0,53.3,1659.0,0.06383233532934131
3,88.0,49.0,1.0,82.73,7193.0,0.01150145975253719
0,80412.0,13.0,17.0,33.55,61.88235294117647,16.775
1,80412.0,92.0,5.0,149.66,264.2,49.88666666666666
2,92.0,13.0,1.0,154.36,6.0,25.72666666666667
0,56528.0,33.0,10.0,88.06,2.8,44.03
1,56528.0,22.0,10.0,92.36,61.4,30.786666666666665
2,56528.0,13.0,5.0,136.16,25.0,272.32
3,13.0,92.0,1.0,154.36,1.0,154.36
4,92.0,56528.0,3.0,151.54,3.0,151.54
5,56528.0,120.0,3.0,19.69,3.0,9.845
6,22.0,120.0,1.0,86.98,1.0,86.98
7,56528.0,66.0,2.0,299.3,732.0,74.825
8,56528.0,88.0,19.0,113.73,117.21052631578948,113.73
9,13.0,88.0,2.0,22.87,6.5,4.574
10,13.0,49.0,2.0,99.52,13.0,99.52
11,88.0,22.0,1.0,202.54,47.0,4.309361702127659
0,40860.0,5.0,4.0,69.75,3652.75,0.19428969359331477
1,5.0,22.0,2.0,121.22,6.5,30.305
2,40860.0,99.0,3.0,97.97,116.0,6.531333333333333
0,40860.0,88.0,5.0,129.06,44.6,43.02
1,40860.0,49.0,4.0,56.43,9.75,28.215
2,40860.0,5.0,3.0,69.75,210.33333333333334,0.7117346938775511
3,40860.0,22.0,10.0,159.27,16.8,159.27
4,22.0,95.0,1.0,157.9,4.0,39.475
5,95.0,88.0,3.0,53.3,3.0,17.766666666666666
6,22.0,120.0,4.0,86.98,1.75,86.98
7,120.0,95.0,2.0,73.6,2.0,36.8
8,95.0,40860.0,2.0,82.73,6.5,82.73
9,88.0,22.0,2.0,202.54,6.0,33.75666666666667
10,120.0,40860.0,1.0,108.02,1.0,108.02
11,40860.0,33.0,1.0,142.83,3.0,47.61000000000001
12,33.0,32.0,1.0,74.92,4.0,18.73
13,32.0,22.0,1.0,88.88,2.0,44.44
14,5.0,22.0,4.0,121.22,5.25,30.305
15,5.0,120.0,1.0,44.14,3.0,14.713333333333333
16,88.0,5.0,2.0,91.38,3.0,30.459999999999997
0,84.0,5.0,5.0,58.5,1231.2,11.7
1,5.0,22.0,4.0,121.22,4.0,40.406666666666666
2,22.0,120.0,1.0,86.98,3.0,28.993333333333336
3,120.0,84.0,1.0,95.0,0.0,190.0
4,84.0,95.0,3.0,76.73,0.3333333333333333,153.46
5,95.0,33.0,2.0,153.3,4.0,38.325
6,33.0,5.0,2.0,114.67,1.0,114.67
7,22.0,84.0,2.0,146.05,1909.5,48.68333333333334
8,22.0,95.0,1.0,157.9,3.0,52.63333333333333
9,84.0,101.0,1.0,29.03,0.0,58.06
10,101.0,99.0,1.0,113.35,3.0,37.78333333333333
11,99.0,5.0,1.0,59.06,3.0,19.686666666666667
12,84.0,32.0,1.0,57.42,519.0,0.11063583815028902
13,32.0,120.0,1.0,54.21,1.0,54.21
0,80412.0,5.0,2.0,80.82,2703.0,4.0409999999999995
0,80412.0,10375.0,326.0,59.68,49.02760736196319,119.36
1,10375.0,105.0,6.0,205.55,21.5,68.51666666666667
2,105.0,80412.0,4.0,250.92,411.75,501.84
3,10375.0,92.0,5.0,174.52,17.0,58.17333333333334
4,80412.0,94758.0,39.0,192.77,13.564102564102564,192.77
5,10375.0,13.0,6.0,92.36,49.166666666666664,184.72
6,13.0,80412.0,15.0,33.55,5.266666666666667,67.1
7,10375.0,120.0,8.0,76.32,1.5,76.32
8,120.0,94758.0,8.0,87.21,4.125,43.605
9,94758.0,66.0,1.0,210.11,26.0,8.081153846153846
10,66.0,80412.0,1.0,402.75,3.0,134.25
11,80412.0,92.0,5.0,149.66,7.8,299.32
12,10375.0,94758.0,20.0,151.32,6.25,75.66
13,94758.0,32.0,15.0,81.87,4.133333333333334,27.290000000000003
14,94758.0,99.0,8.0,59.51,1.25,59.51
15,99.0,120.0,2.0,40.56,3.5,20.28
16,99.0,10375.0,10.0,91.94,9.8,91.94
17,10375.0,32.0,8.0,76.42,2.75,38.21
18,80412.0,99.0,7.0,137.15,113.42857142857143,68.575
19,80412.0,120.0,2.0,106.53,284.5,1.1579347826086956
20,80412.0,84.0,2.0,115.66,475.0,0.6925748502994011
21,99.0,13.0,1.0,169.72,0.0,339.44
22,10375.0,84.0,1.0,56.65,1.0,56.65
23,84.0,94758.0,1.0,138.37,0.0,276.74
24,120.0,32.0,6.0,54.21,1.0,54.21
25,32.0,80412.0,3.0,129.54,6.0,21.59
0,75584.0,15246.0,53.0,24.04,409.1132075471698,24.04
1,15246.0,56528.0,15.0,22.85,136.2,4.57
2,56528.0,75584.0,54.0,16.12,383.962962962963,8.06
3,75584.0,120.0,5.0,28.56,302.8,0.2620183486238532
4,75584.0,99.0,6.0,17.94,2645.0,2.99
5,15246.0,99.0,2.0,38.53,19.5,19.265
6,75584.0,88.0,6.0,129.32,642.1666666666666,6.158095238095238
7,120.0,15246.0,2.0,42.54,52.5,1.0907692307692307
8,56528.0,120.0,1.0,19.69,43.0,0.45790697674418607
0,120.0,22.0,4.0,86.98,8976.0,0.0968596881959911
1,120.0,105.0,1.0,146.43,3258.0,0.044944751381215474
2,105.0,33.0,1.0,59.19,4833.0,0.012247051520794538
3,33.0,120.0,1.0,88.04,3231.0,0.02724852986691427
0,49.0,101.0,5.0,54.17,197.6,0.8333846153846154
1,101.0,84.0,4.0,29.03,908.0,58.06
2,84.0,5.0,6.0,58.5,184.33333333333334,19.5
3,49.0,99.0,1.0,126.11,18628.0,0.00676991625509985
4,99.0,84.0,1.0,84.36,22050.0,0.0038258503401360543
5,5.0,95.0,5.0,39.38,606.2,6.5633333333333335
6,95.0,88.0,3.0,53.3,2.0,26.65
7,88.0,13.0,4.0,22.87,2.0,11.435
8,13.0,5.0,4.0,114.24,1.0,114.24
9,5.0,88.0,1.0,91.38,23.0,3.9730434782608692
10,84.0,49.0,1.0,60.58,326.0,0.1858282208588957
0,95.0,5.0,4.0,39.38,1728.25,7.876
1,95.0,88.0,1.0,53.3,7341.0,0.0072605912001089765
2,88.0,49.0,1.0,82.73,1312.0,0.0630564024390244
3,49.0,95.0,1.0,55.08,2620.0,0.02102290076335878
0,80412.0,13.0,8.0,33.55,9.875,67.1
1,80412.0,5.0,4.0,80.82,6.5,26.939999999999998
0,61809.0,59350.0,229.0,105.68,55.80349344978166,105.68
1,59350.0,45901.0,56.0,8.06,8.0,16.12
2,45901.0,61809.0,20.0,99.81,82.65,49.905
3,61809.0,92.0,10.0,183.53,3.8,183.53
4,61809.0,80412.0,82.0,54.13,17.20731707317073,108.26
5,61809.0,32029.0,7.0,126.51,129.28571428571428,63.255
6,32029.0,59350.0,43.0,22.83,6.604651162790698,45.66
7,45901.0,32029.0,3.0,26.87,2.6666666666666665,26.87
8,59350.0,80412.0,43.0,126.4,5.465116279069767,126.4
9,80412.0,101.0,1.0,123.25,4.0,30.8125
10,101.0,59350.0,1.0,122.2,254.0,0.4811023622047244
11,59350.0,99800.0,31.0,19.1,10.35483870967742,38.2
12,99800.0,61809.0,4.0,89.38,182.0,22.345
13,32029.0,99800.0,8.0,37.2,17.75,4.65
14,61809.0,101.0,8.0,69.26,18.375,138.52
15,61809.0,84.0,2.0,63.19,473.5,0.6075961538461538
16,80412.0,45901.0,15.0,123.43,15.666666666666666,246.86
17,59350.0,92.0,1.0,150.59,1.0,150.59
18,80412.0,32029.0,1.0,149.22,1.0,149.22
19,45901.0,99800.0,1.0,11.4,3.0,3.8000000000000003
20,45901.0,84.0,1.0,85.37,4.0,21.3425
21,84.0,101.0,1.0,29.03,1.0,29.03
22,101.0,45901.0,1.0,114.21,8.0,14.27625
23,45901.0,92.0,1.0,156.04,5.0,31.208
24,80412.0,92.0,4.0,149.66,8.0,18.7075
0,66.0,95.0,1.0,364.53,40.0,9.113249999999999
1,95.0,5.0,9.0,39.38,32.44444444444444,6.5633333333333335
2,5.0,22.0,1.0,121.22,18047.0,0.00671690585692913
3,22.0,33.0,1.0,24.53,6.0,4.088333333333334
4,33.0,5.0,1.0,114.67,15.0,7.644666666666667
5,5.0,88.0,1.0,91.38,30087.0,0.003037192142785921
0,88.0,13.0,13.0,22.87,2843.153846153846,5.7175
1,13.0,95.0,8.0,76.05,1527.75,76.05
2,13.0,5.0,12.0,114.24,504.25,114.24
3,88.0,95.0,3.0,53.3,1904.0,0.598876404494382
4,95.0,5.0,1.0,39.38,4471.0,0.00880787295906956
5,5.0,88.0,3.0,91.38,452.3333333333333,22.845
0,96.0,88.0,1.0,349.62,193.0,1.811502590673575
1,88.0,56528.0,1.0,113.73,3.0,37.910000000000004
2,56528.0,49.0,16.0,102.08,87.3125,204.16
3,56528.0,22.0,2.0,92.36,3.5,46.18
4,56528.0,99.0,2.0,33.61,98.0,16.805
5,56528.0,66.0,1.0,299.3,198.0,1.5116161616161616
0,40860.0,56528.0,13.0,88.65,2892.230769230769,22.1625
1,40860.0,120.0,2.0,108.02,6.5,36.00666666666667
2,40860.0,80412.0,2.0,119.04,208.5,5.952
3,80412.0,22.0,1.0,193.41,7.0,27.63
4,22.0,56528.0,2.0,92.36,6.0,23.09
5,56528.0,80412.0,25.0,103.79,34.36,207.58
6,40860.0,22.0,1.0,159.27,1.0,159.27
0,15246.0,99.0,12.0,38.53,20.166666666666668,19.265
1,15246.0,22.0,2.0,102.83,13.0,34.276666666666664
2,15246.0,84.0,5.0,53.1,5.4,26.55
0,94758.0,77713.0,32.0,92.66,540.59375,185.32
1,94758.0,120.0,2.0,87.21,1628.0,0.18437632135306553
0,120.0,5.0,3.0,44.14,3130.3333333333335,7.3566666666666665
1,5.0,22.0,2.0,121.22,11938.0,0.13161780673181325
2,5.0,84.0,2.0,58.5,1900.5,0.10893854748603352
0,32.0,99.0,2.0,27.73,11332.0,0.00253543019109445
1,32.0,120.0,1.0,54.21,0.0,108.42
2,120.0,22.0,1.0,86.98,148.0,0.5877027027027028
3,22.0,32.0,2.0,88.88,6.5,22.22
0,5.0,120.0,1.0,44.14,8617.0,0.005122432401067657
1,120.0,32.0,2.0,54.21,17272.5,0.0032018191483078376
2,32.0,99.0,1.0,27.73,313.0,0.08859424920127795
3,99.0,5.0,1.0,59.06,4258.0,0.013870361672146548
4,5.0,32.0,1.0,48.84,10825.0,0.004511778290993072
5,32.0,95.0,1.0,87.51,2055.0,0.04258394160583942
6,95.0,120.0,1.0,73.6,2337.0,0.031493367565254594
0,5.0,95.0,9.0,39.38,4676.222222222223,0.29170370370370374
1,95.0,22.0,4.0,157.9,3273.75,78.95
2,5.0,22.0,1.0,121.22,2243.0,0.054043691484618815
3,22.0,99.0,1.0,64.39,137.0,0.47000000000000003
4,99.0,88.0,1.0,147.2,6377.0,0.023082954367257328
5,88.0,5.0,1.0,91.38,1461.0,0.06254620123203285
6,5.0,99.0,1.0,59.06,559.0,0.10565295169946333
7,99.0,95.0,1.0,97.82,126.0,0.7763492063492063
0,7768.0,52276.0,209.0,26.25,101.29665071770334,52.5
1,7768.0,92.0,16.0,169.77,39.875,339.54
2,7768.0,105.0,15.0,233.5,94.33333333333333,467.0
3,92.0,52276.0,2.0,146.45,8.5,29.29
4,52276.0,80412.0,27.0,13.0,9.185185185185185,26.0
5,80412.0,7768.0,43.0,32.65,41.86046511627907,32.65
6,7768.0,99.0,4.0,119.05,15.5,29.7625
7,52276.0,105.0,7.0,237.96,6.285714285714286,39.660000000000004
8,52276.0,22.0,4.0,180.69,575.0,45.1725
9,22.0,7768.0,8.0,180.12,1.5,360.24
10,52276.0,120.0,4.0,93.91,0.5,187.82
11,120.0,32.0,3.0,54.21,1.0,54.21
12,32.0,7768.0,5.0,106.16,2.4,53.08
13,7768.0,84.0,1.0,84.11,0.0,168.22
14,84.0,22.0,1.0,146.05,1.0,146.05
15,7768.0,33.0,1.0,174.66,6.0,29.11
16,33.0,52276.0,1.0,178.78,28.0,6.385
17,32.0,22.0,1.0,88.88,3.0,29.626666666666665
18,120.0,7768.0,1.0,96.25,7.0,13.75
19,52276.0,32.0,1.0,116.81,1.0,116.81
0,79448.0,22.0,10.0,158.92,47.1,52.97333333333333
0,886.0,5.0,23.0,98.29,12.652173913043478,19.658
1,886.0,32.0,2.0,62.63,6.5,31.315
2,886.0,120.0,1.0,69.7,1.0,69.7
3,120.0,5.0,1.0,44.14,34.0,1.2982352941176472
4,886.0,105.0,4.0,77.0,3475.0,0.14779270633397312
0,33895.0,15246.0,51.0,59.64,655.2156862745098,29.82
1,33895.0,120.0,23.0,51.46,22.26086956521739,51.46
2,15246.0,120.0,14.0,42.54,5.928571428571429,42.54
3,33895.0,95.0,2.0,116.93,33.0,29.2325
4,95.0,15246.0,1.0,63.73,6.0,10.621666666666666
5,120.0,95.0,1.0,73.6,0.0,147.2
6,33895.0,105.0,3.0,96.17,294.3333333333333,24.0425
7,33895.0,77713.0,26.0,55.36,4.1923076923076925,27.68
0,60685.0,22.0,2.0,76.09,61.5,2.5363333333333333
1,60685.0,99800.0,29.0,20.62,128.48275862068965,41.24
0,88.0,95.0,1.0,53.3,1446.0,0.03686030428769018
1,95.0,5.0,1.0,39.38,6211.0,0.0063403638705522465
2,5.0,49.0,1.0,73.03,214.0,0.34126168224299064
3,49.0,95.0,1.0,55.08,883.0,0.062378255945639866
4,95.0,99.0,2.0,97.82,1336.5,0.07965798045602605
5,95.0,92.0,1.0,156.67,1085.0,0.14439631336405528
0,32.0,94758.0,3.0,81.87,53.0,27.290000000000003
1,94758.0,120.0,17.0,87.21,1692.5882352941176,87.21
2,94758.0,5.0,2.0,117.96,13.0,23.592
3,94758.0,95.0,3.0,155.73,2.6666666666666665,77.865
4,120.0,95.0,3.0,73.6,9.0,73.6
5,120.0,13.0,2.0,137.04,6.5,137.04
6,94758.0,96.0,1.0,148.09,40.0,3.7022500000000003
7,96.0,66.0,1.0,64.72,3682.0,0.017577403585008148
8,66.0,94758.0,1.0,210.11,66.0,3.1834848484848486
0,49.0,88.0,1.0,82.73,839.0,0.09860548271752086
1,88.0,5.0,1.0,91.38,1766.0,0.0517440543601359
2,5.0,95.0,1.0,39.38,18292.0,0.0021528537065383774
3,95.0,49.0,1.0,55.08,4236.0,0.0130028328611898
4,49.0,99.0,1.0,126.11,1595.0,0.07906583072100314
0,80412.0,92.0,2.0,149.66,1707.5,0.28506666666666663
1,80412.0,13.0,8.0,33.55,526.375,33.55
2,80412.0,5.0,7.0,80.82,4.714285714285714,40.41
3,80412.0,49.0,13.0,74.61,5.461538461538462,149.22
4,5.0,49.0,1.0,73.03,7.0,10.432857142857143
0,88.0,66.0,1.0,412.31,13989.0,0.029473872328257916
1,66.0,96.0,1.0,64.72,19.0,3.406315789473684
2,96.0,105.0,1.0,88.97,12.0,7.414166666666667
3,105.0,33.0,1.0,59.19,3.0,19.73
4,33.0,22.0,2.0,24.53,5.5,4.906000000000001
5,22.0,105.0,1.0,63.38,4.0,15.845
6,105.0,120.0,1.0,146.43,10.0,14.643
7,120.0,33.0,1.0,88.04,7.0,12.577142857142858
8,33.0,5.0,2.0,114.67,6.0,114.67
9,5.0,88.0,2.0,91.38,6.5,30.459999999999997
10,5.0,13.0,1.0,114.24,6.0,19.04
11,13.0,95.0,2.0,76.05,1.5,76.05
12,95.0,88.0,1.0,53.3,3.0,17.766666666666666
13,88.0,13.0,1.0,22.87,2886.0,0.007924462924462925
14,95.0,5.0,1.0,39.38,6.0,6.5633333333333335
15,22.0,66.0,1.0,210.79,24.0,8.782916666666667
0,33.0,105.0,7.0,59.19,3435.4285714285716,2.0410344827586204
1,33.0,22.0,21.0,24.53,368.3809523809524,4.088333333333334
2,22.0,19.0,1.0,117.21,7.0,16.744285714285713
3,19.0,33.0,1.0,120.37,4150.0,0.029004819277108435
0,84.0,95.0,2.0,76.73,449.0,2.01921052631579
1,95.0,22.0,2.0,157.9,273.0,157.9
2,95.0,5.0,2.0,39.38,3899.0,0.16408333333333333
3,84.0,120.0,2.0,95.0,8333.0,0.8333333333333334
4,120.0,22.0,1.0,86.98,705.0,0.1233758865248227
5,22.0,84.0,1.0,146.05,393.0,0.3716284987277354
6,120.0,5.0,1.0,44.14,8658.0,0.005098175098175098
0,56528.0,80412.0,36.0,103.79,54.30555555555556,103.79
1,56528.0,84.0,2.0,75.5,433.5,0.1911392405063291
2,84.0,22.0,1.0,146.05,663.0,0.22028657616892913
3,22.0,56528.0,11.0,92.36,142.27272727272728,46.18
4,56528.0,101.0,8.0,103.24,689.0,1.4338888888888888
5,101.0,84.0,5.0,29.03,8.0,58.06
0,22.0,96.0,1.0,150.17,34744.0,0.004322185125489293
1,96.0,33.0,1.0,148.12,578.0,0.25626297577854673
2,33.0,32.0,1.0,74.92,81.0,0.9249382716049382
3,32.0,22.0,4.0,88.88,271.25,44.44
4,32.0,5.0,1.0,48.84,115.0,0.4246956521739131
5,5.0,33.0,5.0,114.67,41.2,38.223333333333336
0,37680.0,77713.0,32.0,64.14,520.03125,128.28
1,77713.0,5.0,5.0,34.82,1572.2,34.82
2,5.0,37680.0,25.0,91.04,108.92,22.76
3,37680.0,105.0,2.0,87.99,5829.0,0.0451694045174538
4,37680.0,95.0,1.0,127.95,15.0,8.53
5,95.0,77713.0,1.0,65.49,31.0,2.11258064516129
6,37680.0,66.0,2.0,238.71,1530.5,2.512736842105263
0,120.0,32.0,1.0,54.21,5102.0,0.010625245001960016
1,32.0,22.0,8.0,88.88,761.5,44.44
2,22.0,120.0,1.0,86.98,778.0,0.11179948586118252
3,120.0,99.0,1.0,40.56,4749.0,0.00854074542008844
4,99.0,22.0,1.0,64.39,1112.0,0.05790467625899281
0,99.0,33.0,1.0,55.62,29510.0,0.0018847848187055235
1,33.0,5.0,1.0,114.67,720.0,0.1592638888888889
2,5.0,99.0,4.0,59.06,81.5,59.06
3,5.0,22.0,1.0,121.22,537.0,0.22573556797020483
4,22.0,33.0,1.0,24.53,6.0,4.088333333333334
0,94758.0,99.0,11.0,59.51,562.4545454545455,29.755
1,99.0,96.0,1.0,203.16,10127.0,0.020061222474572923
2,96.0,94758.0,4.0,148.09,514.0,29.618000000000002
3,99.0,95.0,1.0,97.82,2168.0,0.04511992619926199
4,95.0,94758.0,1.0,155.73,5779.0,0.02694756878352656
5,96.0,66.0,3.0,64.72,8.333333333333334,64.72
6,66.0,94758.0,1.0,210.11,1029.0,0.20418853255587952
7,99.0,32.0,1.0,27.73,172.0,0.16122093023255815
8,32.0,88.0,1.0,140.16,60.0,2.336
9,88.0,5.0,1.0,91.38,3.0,30.459999999999997
10,5.0,95.0,2.0,39.38,45.5,7.876
11,5.0,94758.0,1.0,117.96,82.0,1.4385365853658536
0,15246.0,99.0,16.0,38.53,293.4375,38.53
1,15246.0,101.0,2.0,81.4,19.5,10.175
2,15246.0,120.0,5.0,42.54,8.6,14.18
3,15246.0,22.0,3.0,102.83,436.0,25.7075
4,120.0,22.0,1.0,86.98,1.0,86.98
5,22.0,33.0,3.0,24.53,6.0,4.088333333333334
6,33.0,15246.0,2.0,93.15,17.5,31.05
7,22.0,95.0,1.0,157.9,5.0,31.580000000000002
8,95.0,33.0,1.0,153.3,2.0,76.65
9,15246.0,84.0,4.0,53.1,6.5,26.55
10,15246.0,95.0,2.0,63.73,6.5,10.621666666666666
0,33.0,95.0,1.0,153.3,38333.0,0.003999165210132262
1,95.0,96.0,1.0,300.94,1259.0,0.2390309769658459
2,96.0,33.0,1.0,148.12,45.0,3.2915555555555556
3,33.0,5.0,1.0,114.67,4311.0,0.026599396891672466
4,5.0,66.0,1.0,325.65,260.0,1.2525
5,66.0,22.0,1.0,210.79,162.0,1.3011728395061728
6,22.0,95.0,3.0,157.9,44.0,14.354545454545455
7,95.0,5.0,5.0,39.38,71.6,7.876
8,5.0,22.0,3.0,121.22,23.333333333333332,6.734444444444445
9,22.0,96.0,1.0,150.17,37.0,4.058648648648648
