,wifi_a,wifi_b,count,distance,meanTime,maxSpeed
3,120.0,5.0,1.0,44.14,4.0,11.035
4,5.0,33.0,1.0,114.67,4.0,28.6675
5,33.0,40860.0,1.0,142.83,176.0,0.811534090909091
6,40860.0,22.0,2.0,159.27,10176.5,0.1491292134831461
0,44085.0,84304.0,19.0,30.87,144.47368421052633,6.174
1,44085.0,105.0,2.0,91.43,26.0,4.812105263157895
0,55557.0,54573.0,44.0,43.93,25.90909090909091,43.93
0,94758.0,120.0,10.0,87.21,114.9,2.9069999999999996
1,94758.0,99.0,30.0,59.51,586.8666666666667,9.918333333333333
0,71813.0,22.0,4.0,140.28,221.25,35.07
0,26129.0,33.0,2.0,144.34,79.5,144.34
1,26129.0,13.0,4.0,79.77,5.0,26.59
2,26129.0,49.0,10.0,73.53,6.6,73.53
3,26129.0,99.0,9.0,89.96,24.555555555555557,29.986666666666665
4,26129.0,32.0,4.0,84.99,1.0,84.99
5,26129.0,120.0,5.0,59.95,18.2,19.983333333333334
6,120.0,99.0,1.0,40.56,0.0,81.12
0,14538.0,99.0,4.0,78.62,15.0,39.31
0,56528.0,22.0,7.0,92.36,165.42857142857142,184.72
1,22.0,33.0,1.0,24.53,12.0,2.044166666666667
2,33.0,56528.0,1.0,88.06,4541.0,0.019392204360273068
3,56528.0,32.0,10.0,37.46,1045.4,0.32573913043478264
0,56528.0,88.0,8.0,113.73,121.625,113.73
0,56528.0,22.0,4.0,92.36,604.75,0.73888
1,56528.0,88.0,2.0,113.73,91.5,9.477500000000001
0,56528.0,84.0,10.0,75.5,424.8,37.75
1,56528.0,22.0,10.0,92.36,123.5,30.786666666666665
2,56528.0,99.0,8.0,33.61,315.25,16.805
3,56528.0,88.0,2.0,113.73,161.5,0.8009154929577466
4,56528.0,13.0,10.0,136.16,142.1,136.16
0,80412.0,5.0,4.0,80.82,3.25,80.82
0,80412.0,5.0,2.0,80.82,450.0,20.205
0,77739.0,49.0,8.0,101.46,10.25,50.73
0,32909.0,34406.0,12.0,78.64,19.25,39.32
1,32909.0,70527.0,14.0,101.55,18.071428571428573,203.1
2,32909.0,99.0,4.0,3.36,2963.5,6.72
0,94758.0,105.0,8.0,59.57,147.875,14.8925
1,94758.0,120.0,2.0,87.21,548.0,9.69
0,49.0,56528.0,1.0,102.08,894.0,0.1141834451901566
1,56528.0,88.0,6.0,113.73,1349.3333333333333,113.73
0,73292.0,5.0,1.0,62.84,1.0,62.84
1,5.0,99.0,2.0,59.06,6.5,19.686666666666667
2,5.0,33.0,2.0,114.67,16.0,57.335
3,33.0,22.0,1.0,24.53,6041.0,0.004060585995696077
4,22.0,120.0,1.0,86.98,1.0,86.98
5,120.0,73292.0,1.0,103.84,5577.0,0.018619329388560157
6,73292.0,96.0,1.0,282.48,81.0,3.4874074074074075
7,96.0,66.0,2.0,64.72,15309.0,32.36
8,96.0,5.0,1.0,261.85,120.0,2.1820833333333334
9,33.0,73292.0,1.0,147.03,124.0,1.185725806451613
0,2184.0,120.0,8.0,102.73,342.125,20.546
1,2184.0,99.0,3.0,72.48,6.333333333333333,14.496
2,99.0,5.0,1.0,59.06,3.0,19.686666666666667
3,5.0,2184.0,1.0,131.49,3479.0,0.037795343489508484
0,84.0,32603.0,4.0,91.61,1455.25,45.805
1,84.0,56766.0,12.0,113.97,222.91666666666666,56.985
2,84.0,32.0,2.0,57.42,3625.0,0.028355555555555557
3,32603.0,56766.0,21.0,42.95,6.238095238095238,85.9
4,56766.0,32.0,12.0,56.58,4.083333333333333,56.58
5,56766.0,95.0,11.0,127.32,3.8181818181818183,254.64
6,95.0,32.0,1.0,87.51,0.0,175.02
7,32603.0,32.0,1.0,42.08,3.0,14.026666666666666
0,5.0,22.0,2.0,121.22,1946.0,24.244
1,22.0,32.0,4.0,88.88,17307.25,44.44
2,32.0,5.0,1.0,48.84,11.0,4.44
3,5.0,120.0,2.0,44.14,494.5,22.07
4,5.0,88.0,1.0,91.38,2.0,45.69
5,88.0,95.0,1.0,53.3,0.0,106.6
6,95.0,32.0,1.0,87.51,0.0,175.02
0,45934.0,5711.0,168.0,49.25,272.75,98.5
1,45934.0,105.0,4.0,201.05,5.75,402.1
2,105.0,5711.0,2.0,215.34,1.0,215.34
0,77739.0,54450.0,20.0,47.01,45.1,47.01
0,95.0,49.0,2.0,55.08,11494.5,0.006060072615249202
1,95.0,22.0,3.0,157.9,1202.6666666666667,10.526666666666667
2,22.0,5.0,1.0,121.22,34.0,3.565294117647059
3,5.0,95.0,1.0,39.38,224.0,0.17580357142857145
0,80412.0,5.0,4.0,80.82,69.0,80.82
1,80412.0,92.0,6.0,149.66,923.8333333333334,299.32
0,80412.0,5.0,2.0,80.82,1533.0,3.8485714285714283
0,33.0,84.0,1.0,130.17,3808.0,0.034183298319327725
1,84.0,95.0,3.0,76.73,12966.0,0.3585514018691589
2,95.0,22.0,1.0,157.9,2.0,78.95
3,22.0,120.0,1.0,86.98,6.0,14.496666666666668
4,120.0,84.0,1.0,95.0,0.0,190.0
0,51320.0,88.0,11.0,123.19,799.0909090909091,246.38
1,51320.0,49.0,9.0,102.86,169.77777777777777,25.715
2,88.0,92.0,1.0,149.17,799.0,0.1866958698372966
3,92.0,51320.0,2.0,163.73,98.0,40.9325
4,92.0,13.0,1.0,154.36,193.0,0.7997927461139898
5,13.0,88.0,1.0,22.87,9.0,2.5411111111111113
6,49.0,99.0,1.0,126.11,2.0,63.055
7,99.0,51320.0,3.0,25.0,67.0,8.333333333333334
8,51320.0,32.0,8.0,24.57,328.375,24.57
9,32.0,120.0,1.0,54.21,11.0,4.928181818181819
10,120.0,51320.0,3.0,30.32,3.3333333333333335,30.32
11,51320.0,33.0,4.0,80.62,101.0,26.873333333333335
12,99.0,88.0,2.0,147.2,3.0,49.06666666666666
13,88.0,32.0,1.0,140.16,939.0,0.14926517571884984
14,51320.0,101.0,10.0,97.24,8.5,32.413333333333334
0,3253.0,85842.0,16.0,70.46,5.1875,17.615
1,3253.0,15441.0,15.0,85.96,114.93333333333334,42.98
2,15441.0,85842.0,3.0,105.95,4.333333333333333,35.31666666666667
3,85842.0,99.0,3.0,125.87,1.3333333333333333,125.87
4,99.0,3253.0,3.0,61.76,2.3333333333333335,61.76
0,80412.0,84.0,4.0,115.66,991.0,1.145148514851485
1,80412.0,33.0,2.0,191.74,9968.0,5.182162162162163
2,80412.0,13.0,9.0,33.55,97.11111111111111,8.3875
3,13.0,5.0,5.0,114.24,4.8,228.48
4,5.0,80412.0,12.0,80.82,9.416666666666666,80.82
5,13.0,22.0,2.0,223.94,6.5,111.97
6,5.0,84.0,2.0,58.5,1074.0,0.34210526315789475
7,84.0,101.0,2.0,29.03,65.0,2.073571428571429
8,5.0,22.0,1.0,121.22,18.0,6.734444444444445
0,15246.0,95.0,6.0,63.73,1829.0,127.46
1,15246.0,84.0,4.0,53.1,531.25,2.5285714285714285
0,84.0,77739.0,2.0,125.18,673.5,17.882857142857144
1,77739.0,98585.0,260.0,42.19,127.92692307692307,84.38
2,98585.0,33.0,5.0,129.63,12.8,129.63
3,98585.0,32.0,5.0,79.71,26.8,79.71
4,77739.0,49.0,29.0,101.46,5.827586206896552,33.82
5,77739.0,32.0,4.0,120.59,3.75,120.59
6,98585.0,120.0,2.0,42.11,8.0,5.26375
7,120.0,32.0,1.0,54.21,4.0,13.5525
8,120.0,77739.0,1.0,82.8,3.0,27.599999999999998
9,98585.0,49.0,32.0,93.55,4.59375,31.183333333333334
10,77739.0,99.0,2.0,120.07,155.0,15.00875
11,99.0,98585.0,4.0,77.91,2.0,38.955
12,49.0,99.0,2.0,126.11,2.0,63.055
13,33.0,77739.0,3.0,170.84,0.3333333333333333,341.68
14,49.0,84.0,1.0,60.58,1.0,60.58
15,84.0,98585.0,2.0,95.85,2.0,47.925
0,84238.0,58941.0,13.0,52.0,785.7692307692307,52.0
1,58941.0,101.0,4.0,54.68,61.75,7.811428571428571
2,58941.0,80412.0,14.0,96.13,210.07142857142858,96.13
3,80412.0,99.0,2.0,137.15,9.0,15.238888888888889
4,99.0,58941.0,5.0,66.08,2.0,66.08
5,80412.0,56528.0,10.0,103.79,2.5,51.895
6,56528.0,99.0,1.0,33.61,6.0,5.601666666666667
7,56528.0,58941.0,16.0,49.04,24.1875,12.26
8,84238.0,80412.0,12.0,87.32,1.0833333333333333,87.32
9,56528.0,49.0,4.0,102.08,5.0,20.416
10,49.0,58941.0,4.0,61.11,3.0,61.11
11,80412.0,33.0,2.0,191.74,1.0,191.74
12,33.0,56528.0,2.0,88.06,1.0,88.06
13,84238.0,56528.0,1.0,18.03,3.0,6.010000000000001
14,56528.0,120.0,1.0,19.69,7.0,2.812857142857143
15,120.0,58941.0,1.0,67.87,1.0,67.87
16,84238.0,32.0,1.0,53.64,0.0,107.28
17,32.0,56528.0,1.0,37.46,3.0,12.486666666666666
0,40860.0,95.0,2.0,82.73,13669.0,2.668709677419355
1,40860.0,49.0,4.0,56.43,6.5,56.43
2,40860.0,5.0,3.0,69.75,552.0,3.3214285714285716
3,5.0,22.0,2.0,121.22,24.0,30.305
4,22.0,40860.0,2.0,159.27,232.5,0.870327868852459
5,5.0,33.0,1.0,114.67,43.0,2.6667441860465115
6,33.0,66.0,1.0,211.28,51.0,4.1427450980392155
0,33.0,32.0,2.0,74.92,22286.5,0.004784163473818646
1,32.0,22.0,1.0,88.88,4247.0,0.02092771368024488
2,22.0,33.0,1.0,24.53,23.0,1.066521739130435
3,33.0,99.0,2.0,55.62,1061.5,9.27
0,5.0,22.0,1.0,121.22,31773.0,0.003815188996947093
1,22.0,95.0,1.0,157.9,270.0,0.5848148148148148
2,95.0,5.0,1.0,39.38,245.0,0.16073469387755104
3,5.0,96.0,1.0,261.85,1318.0,0.1986722306525038
4,96.0,19.0,2.0,41.6,19.5,10.4
5,96.0,22.0,1.0,150.17,1030.0,0.14579611650485436
6,22.0,33.0,2.0,24.53,91.0,0.38936507936507936
7,22.0,32.0,1.0,88.88,261.0,0.34053639846743294
0,33.0,22.0,46.0,24.53,1223.5217391304348,24.53
1,22.0,105.0,3.0,63.38,457.3333333333333,12.676
2,105.0,33.0,5.0,59.19,79.2,11.838
3,33.0,99.0,1.0,55.62,957.0,0.05811912225705329
4,99.0,22.0,1.0,64.39,189.0,0.3406878306878307
0,95.0,88.0,2.0,53.3,632.0,0.09761904761904762
1,88.0,5.0,2.0,91.38,3052.0,0.22618811881188117
2,5.0,99.0,1.0,59.06,4149.0,0.01423475536273801
3,99.0,95.0,1.0,97.82,201.0,0.48666666666666664
4,95.0,5.0,2.0,39.38,5126.5,0.008026905829596413
0,84.0,88.0,2.0,126.06,7329.0,14.006666666666668
1,88.0,22.0,1.0,202.54,8648.0,0.023420444033302498
2,22.0,84.0,1.0,146.05,8362.0,0.017465917244678306
3,84.0,5.0,5.0,58.5,65.4,19.5
4,5.0,88.0,5.0,91.38,1284.8,91.38
5,84.0,95.0,1.0,76.73,31.0,2.4751612903225806
6,95.0,22.0,1.0,157.9,2.0,78.95
7,22.0,99.0,1.0,64.39,163.0,0.3950306748466258
8,99.0,5.0,1.0,59.06,289.0,0.2043598615916955
0,49.0,95.0,19.0,55.08,775.7894736842105,9.18
1,49.0,5.0,2.0,73.03,137.0,36.515
2,95.0,84.0,2.0,76.73,4081.5,0.4310674157303371
0,95.0,5.0,3.0,39.38,22473.666666666668,13.126666666666667
1,95.0,49.0,3.0,55.08,1937.0,7.868571428571428
2,49.0,99.0,1.0,126.11,2.0,63.055
3,99.0,5.0,1.0,59.06,3.0,19.686666666666667
0,40303.0,13.0,2.0,153.84,49.0,12.82
0,5.0,99.0,3.0,59.06,9.666666666666666,19.686666666666667
1,5.0,95.0,3.0,39.38,5.333333333333333,13.126666666666667
2,95.0,99.0,1.0,97.82,20.0,4.891
3,5.0,22.0,1.0,121.22,18.0,6.734444444444445
4,22.0,33.0,1.0,24.53,23.0,1.066521739130435
5,33.0,66.0,1.0,211.28,40.0,5.282
0,61809.0,13.0,4.0,84.32,29.25,21.08
1,61809.0,5.0,2.0,51.2,4.0,12.8
0,22.0,66.0,1.0,210.79,72.0,2.9276388888888887
1,66.0,33.0,1.0,211.28,30.0,7.042666666666666
2,33.0,95.0,1.0,153.3,12.0,12.775
3,95.0,88.0,1.0,53.3,3072.0,0.017350260416666666
4,88.0,33.0,1.0,201.51,15.0,13.434
5,33.0,22.0,1.0,24.53,1.0,24.53
0,95.0,84.0,2.0,76.73,2775.5,1.2788333333333335
1,84.0,101.0,18.0,29.03,1326.8333333333333,7.2575
2,84.0,5.0,1.0,58.5,420.0,0.1392857142857143
3,5.0,88.0,3.0,91.38,56.666666666666664,91.38
4,88.0,22.0,1.0,202.54,328.0,0.6174999999999999
5,22.0,33.0,1.0,24.53,38.0,0.6455263157894737
6,33.0,84.0,1.0,130.17,126.0,1.033095238095238
7,101.0,99.0,1.0,113.35,1192.0,0.09509228187919462
8,99.0,88.0,1.0,147.2,4.0,36.8
9,88.0,95.0,1.0,53.3,1.0,53.3
10,95.0,5.0,2.0,39.38,5.0,19.69
11,5.0,99.0,2.0,59.06,14.5,19.686666666666667
12,101.0,5.0,1.0,82.63,63.0,1.3115873015873014
13,5.0,49.0,1.0,73.03,113.0,0.646283185840708
14,49.0,95.0,1.0,55.08,58.0,0.949655172413793
15,95.0,32.0,1.0,87.51,143.0,0.611958041958042
16,32.0,120.0,1.0,54.21,127.0,0.4268503937007874
0,33.0,22.0,9.0,24.53,693.2222222222222,8.176666666666668
1,33.0,96.0,2.0,148.12,156.0,5.696923076923077
2,33.0,120.0,1.0,88.04,101.0,0.8716831683168318
3,120.0,5.0,3.0,44.14,2.0,44.14
4,5.0,33.0,2.0,114.67,2460.0,38.223333333333336
5,22.0,5.0,7.0,121.22,23.571428571428573,24.244
6,5.0,99.0,5.0,59.06,419.6,29.53
7,99.0,95.0,3.0,97.82,49.333333333333336,19.564
8,95.0,5.0,3.0,39.38,3.6666666666666665,19.69
9,95.0,13.0,1.0,76.05,145.0,0.5244827586206896
10,13.0,99.0,1.0,169.72,6.0,28.286666666666665
11,99.0,120.0,1.0,40.56,1.0,40.56
12,95.0,120.0,1.0,73.6,372.0,0.1978494623655914
13,5.0,32.0,1.0,48.84,1.0,48.84
14,32.0,33.0,1.0,74.92,2.0,37.46
0,79448.0,99.0,2.0,100.23,13.0,12.52875
1,79448.0,49.0,2.0,61.09,31.0,2.349615384615385
0,80412.0,92.0,2.0,149.66,5.0,149.66
1,80412.0,5.0,10.0,80.82,20.6,40.41
0,49955.0,88.0,6.0,107.69,19.5,107.69
1,49955.0,32.0,2.0,32.47,228.0,0.2223972602739726
2,49955.0,22.0,20.0,109.88,5.75,54.94
3,49955.0,99.0,2.0,45.96,2.0,45.96
0,95.0,84.0,1.0,76.73,3145.0,0.024397456279809222
1,84.0,88.0,1.0,126.06,4.0,31.515
2,88.0,95.0,3.0,53.3,43.666666666666664,53.3
3,95.0,5.0,1.0,39.38,11.0,3.58
4,5.0,99.0,2.0,59.06,91.5,19.686666666666667
5,5.0,84.0,1.0,58.5,218.0,0.268348623853211
6,84.0,22.0,1.0,146.05,294.0,0.49676870748299323
7,22.0,5.0,2.0,121.22,182.0,2.579148936170213
0,88.0,95.0,3.0,53.3,9.0,53.3
1,95.0,92.0,4.0,156.67,175.5,9.215882352941176
2,95.0,13.0,1.0,76.05,3.0,25.349999999999998
3,13.0,5.0,1.0,114.24,21.0,5.4399999999999995
4,5.0,95.0,1.0,39.38,2.0,19.69
0,49955.0,52895.0,39.0,10.3,6.743589743589744,20.6
1,49955.0,72330.0,23.0,9.49,14.434782608695652,18.98
2,49955.0,32.0,9.0,32.47,2.6666666666666665,64.94
3,49955.0,33.0,17.0,101.1,7.0,202.2
4,33.0,32.0,3.0,74.92,0.0,149.84
5,49955.0,88.0,2.0,107.69,1.5,107.69
6,72330.0,52895.0,1.0,18.11,1.0,18.11
0,56528.0,84.0,3.0,75.5,8229.0,2.435483870967742
1,56528.0,5.0,9.0,29.56,1121.6666666666667,9.853333333333333
2,5.0,88.0,1.0,91.38,2.0,45.69
3,88.0,56528.0,3.0,113.73,4.666666666666667,56.865
4,56528.0,99.0,2.0,33.61,5.5,6.7219999999999995
5,99.0,5.0,2.0,59.06,3.0,19.686666666666667
6,56528.0,13.0,2.0,136.16,1.0,272.32
0,80412.0,5.0,4.0,80.82,451.5,80.82
0,37680.0,99.0,8.0,35.06,136.5,35.06
0,94758.0,5.0,2.0,117.96,32.5,29.49
1,94758.0,99.0,2.0,59.51,11.0,29.755
0,886.0,120.0,4.0,69.7,180.5,4.1000000000000005
0,80120.0,84.0,2.0,38.73,2752.0,0.1986153846153846
1,80120.0,95.0,2.0,69.61,1242.0,5.800833333333333
0,21067.0,1969.0,22.0,26.25,4.954545454545454,52.5
1,21067.0,120.0,2.0,47.16,1.0,94.32
2,21067.0,13.0,4.0,112.13,1.75,112.13
3,21067.0,84.0,4.0,57.21,4.25,19.07
4,21067.0,33.0,2.0,117.61,1.5,117.61
0,40860.0,5.0,2.0,69.75,12855.5,0.15064794816414687
1,5.0,120.0,2.0,44.14,6.5,44.14
0,73292.0,99.0,2.0,98.89,26.0,16.481666666666666
1,73292.0,95.0,1.0,71.05,1.0,71.05
2,95.0,5.0,1.0,39.38,60.0,0.6563333333333333
3,5.0,120.0,1.0,44.14,1.0,44.14
4,120.0,66.0,1.0,297.2,1091.0,0.2724106324472961
5,66.0,73292.0,1.0,347.18,9301.0,0.03732716912159983
0,58031.0,78715.0,91.0,16.49,95.1978021978022,32.98
1,58031.0,83323.0,99.0,20.25,10.606060606060606,40.5
2,78715.0,83323.0,5.0,36.25,0.8,72.5
0,91019.0,99.0,302.0,94.22,7.19205298013245,94.22
1,91019.0,49.0,2.0,70.22,6.5,11.703333333333333
0,92467.0,99.0,8.0,60.74,84.75,60.74
1,92467.0,49.0,8.0,91.14,3.375,91.14
0,13552.0,88.0,2.0,158.82,155.0,1.98525
0,47390.0,53599.0,98.0,38.18,179.73469387755102,19.09
1,53599.0,99.0,6.0,39.68,8.5,19.84
2,47390.0,88.0,8.0,143.56,471.375,47.85333333333333
3,47390.0,13.0,3.0,165.87,49.333333333333336,33.174
4,13.0,53599.0,1.0,131.41,290.0,0.45313793103448274
5,53599.0,88.0,6.0,108.66,17.166666666666668,217.32
6,47390.0,33.0,3.0,58.05,7.666666666666667,19.349999999999998
7,47390.0,84.0,5.0,88.72,8.2,44.36
8,33.0,53599.0,2.0,95.27,19.5,190.54
9,33.0,84.0,1.0,130.17,2.0,65.085
0,41484.0,92.0,2.0,149.51,4.5,74.755
0,56528.0,88.0,6.0,113.73,501.6666666666667,4.944782608695652
1,56528.0,22.0,6.0,92.36,6.5,30.786666666666665
0,15441.0,5.0,4.0,102.42,7.25,102.42
1,5.0,33.0,2.0,114.67,6.5,57.335
2,15441.0,22.0,2.0,170.43,209.5,170.43
0,77739.0,33471.0,17.0,53.14,254.47058823529412,53.14
1,77739.0,18450.0,27.0,43.46,61.925925925925924,86.92
2,33471.0,18450.0,5.0,39.66,7.0,6.609999999999999
0,56528.0,22.0,15.0,92.36,311.26666666666665,9.236
1,56528.0,84.0,7.0,75.5,137.14285714285714,0.877906976744186
2,56528.0,99.0,28.0,33.61,329.85714285714283,4.801428571428572
3,84.0,99.0,1.0,84.36,83.0,1.0163855421686747
4,99.0,22.0,1.0,64.39,20.0,3.2195
5,56528.0,13.0,8.0,136.16,204.25,45.38666666666666
6,56528.0,88.0,2.0,113.73,662.0,0.2488621444201313
7,56528.0,49.0,2.0,102.08,449.0,2.6174358974358976
0,31957.0,23728.0,14.0,41.0,1402.142857142857,82.0
1,31957.0,49.0,4.0,92.41,2.25,184.82
2,23728.0,33.0,1.0,138.08,14.0,9.862857142857143
3,33.0,22.0,1.0,24.53,3.0,8.176666666666668
4,22.0,120.0,2.0,86.98,6.5,43.49
5,120.0,23728.0,2.0,51.29,6.5,25.645
6,22.0,23728.0,1.0,138.26,9.0,15.362222222222222
0,40860.0,49.0,14.0,56.43,2740.0714285714284,14.1075
1,40860.0,99.0,2.0,97.97,9569.0,19.594
2,99.0,5.0,1.0,59.06,2.0,29.53
3,5.0,40860.0,3.0,69.75,6.333333333333333,11.625
4,40860.0,32.0,1.0,70.87,32.0,2.2146875
5,32.0,99.0,1.0,27.73,0.0,55.46
0,98362.0,36355.0,27.0,27.29,31.296296296296298,54.58
1,98362.0,53868.0,12.0,19.72,19.583333333333332,19.72
2,36355.0,53868.0,1.0,34.23,72.0,0.4754166666666666
0,35063.0,89944.0,31.0,29.07,144.70967741935485,29.07
1,35063.0,94923.0,53.0,10.63,354.9433962264151,5.315
2,94923.0,89944.0,5.0,39.45,1.4,39.45
3,35063.0,95.0,3.0,109.12,4.333333333333333,218.24
4,95.0,84.0,1.0,76.73,2.0,38.365
5,84.0,35063.0,1.0,93.26,307.0,0.3037785016286645
0,75584.0,120.0,7.0,28.56,456.14285714285717,28.56
1,75584.0,95.0,10.0,79.97,708.5,6.664166666666667
2,95.0,120.0,1.0,73.6,13.0,5.661538461538461
3,95.0,88.0,1.0,53.3,9.0,5.922222222222222
4,88.0,75584.0,4.0,129.32,7.5,129.32
5,75584.0,5.0,1.0,41.56,23.0,1.8069565217391306
6,5.0,88.0,1.0,91.38,2.0,45.69
0,94758.0,96.0,5.0,148.09,2138.6,0.4792556634304207
1,94758.0,99.0,4.0,59.51,28.25,29.755
2,96.0,66.0,1.0,64.72,2.0,32.36
3,66.0,94758.0,1.0,210.11,2923.0,0.07188162846390694
0,80412.0,5.0,5.0,80.82,544.6,161.64
1,80412.0,99.0,1.0,137.15,7.0,19.592857142857145
2,99.0,5.0,1.0,59.06,2.0,29.53
3,80412.0,22.0,1.0,193.41,13.0,14.877692307692307
4,22.0,99.0,1.0,64.39,7.0,9.198571428571428
5,99.0,120.0,1.0,40.56,1.0,40.56
6,120.0,33.0,1.0,88.04,1.0,88.04
7,33.0,5.0,1.0,114.67,0.0,229.34
8,5.0,22.0,1.0,121.22,4.0,30.305
0,88.0,95.0,12.0,53.3,1571.4166666666667,17.766666666666666
1,95.0,5.0,4.0,39.38,846.25,13.126666666666667
2,95.0,49.0,1.0,55.08,1797.0,0.03065108514190317
3,49.0,88.0,1.0,82.73,1793.0,0.046140546569994424
4,88.0,5.0,2.0,91.38,1803.0,182.76
0,29326.0,67532.0,18.0,89.05,48.833333333333336,178.1
1,29326.0,7084.0,34.0,50.21,5.588235294117647,100.42
2,7084.0,33.0,3.0,116.42,7.333333333333333,29.105
3,33.0,66.0,1.0,211.28,19.0,11.12
4,66.0,32.0,1.0,281.86,98.0,2.876122448979592
5,32.0,29326.0,6.0,96.09,171.5,96.09
6,29326.0,14384.0,23.0,30.08,85.8695652173913,30.08
7,14384.0,7084.0,2.0,68.35,7.0,13.669999999999998
8,29326.0,33.0,4.0,166.28,2.25,332.56
9,33.0,32.0,1.0,74.92,1.0,74.92
10,29326.0,120.0,2.0,91.33,1.5,91.33
11,32.0,7084.0,3.0,50.54,2.0,25.27
12,33.0,120.0,1.0,88.04,1.0,88.04
13,120.0,32.0,1.0,54.21,0.0,108.42
14,29326.0,99.0,3.0,110.74,3.3333333333333335,36.913333333333334
15,14384.0,99.0,1.0,127.98,3.0,42.660000000000004
0,46369.0,32.0,2.0,42.76,4.5,85.52
1,46369.0,99.0,7.0,63.19,52.42857142857143,21.063333333333333
2,46369.0,88.0,9.0,103.77,11.88888888888889,207.54
3,99.0,88.0,1.0,147.2,3.0,49.06666666666666
0,85873.0,3345.0,22.0,47.54,814.3636363636364,23.77
1,3345.0,59809.0,18.0,38.12,20.5,76.24
2,59809.0,33.0,3.0,51.44,1.0,102.88
3,33.0,3345.0,8.0,86.46,6.375,172.92
4,85873.0,59809.0,5.0,55.47,235.8,7.924285714285714
5,33.0,73157.0,1.0,119.74,2.0,59.87
6,73157.0,3345.0,14.0,37.2,32.285714285714285,74.4
7,73157.0,85873.0,3.0,37.58,2.0,18.79
8,85873.0,99.0,2.0,51.31,1304.0,0.04434745030250648
0,56528.0,84.0,8.0,75.5,741.125,75.5
1,56528.0,120.0,3.0,19.69,3698.6666666666665,0.17121739130434785
2,120.0,84.0,1.0,95.0,27.0,3.5185185185185186
3,56528.0,5.0,12.0,29.56,162.83333333333334,7.39
4,5.0,120.0,1.0,44.14,261.0,0.16911877394636016
5,56528.0,49.0,5.0,102.08,91.4,102.08
6,56528.0,13.0,1.0,136.16,4.0,34.04
7,13.0,88.0,1.0,22.87,6.0,3.811666666666667
8,88.0,56528.0,3.0,113.73,600.3333333333334,22.746000000000002
9,49.0,5.0,1.0,73.03,241.0,0.3030290456431535
10,5.0,84.0,2.0,58.5,100.5,14.625
11,56528.0,32.0,1.0,37.46,1284.0,0.029174454828660438
12,32.0,5.0,2.0,48.84,6.5,97.68
13,32.0,120.0,1.0,54.21,1.0,54.21
14,5.0,99.0,4.0,59.06,65.25,19.686666666666667
15,84.0,101.0,6.0,29.03,6.5,14.515
0,86457.0,29145.0,644.0,47.43,57.41304347826087,94.86
0,80412.0,5.0,2.0,80.82,7.0,26.939999999999998
0,80412.0,53599.0,200.0,98.35,127.055,196.7
1,80412.0,838.0,8.0,89.69,9.625,14.948333333333332
2,838.0,53599.0,33.0,10.2,47.57575757575758,3.4
3,53599.0,71733.0,115.0,38.01,3.756521739130435,76.02
4,71733.0,838.0,8.0,43.19,6.0,7.198333333333333
5,80412.0,71733.0,60.0,131.13,12.55,262.26
6,71733.0,84.0,2.0,92.4,39.0,30.8
7,84.0,838.0,1.0,69.62,3.0,23.206666666666667
8,80412.0,13.0,4.0,33.55,12.25,33.55
9,80412.0,49.0,1.0,74.61,8.0,9.32625
10,49.0,53599.0,4.0,90.68,5.5,45.34
11,71733.0,49.0,3.0,128.23,4.0,32.0575
12,80412.0,84.0,1.0,115.66,94.0,1.2304255319148936
0,98585.0,94696.0,566.0,8.94,73.78798586572438,17.88
1,94696.0,22.0,2.0,129.9,13.0,32.475
2,94696.0,25509.0,74.0,40.36,5.0,40.36
3,98585.0,25509.0,13.0,43.6,5.384615384615385,21.8
4,94696.0,99.0,9.0,75.53,3.4444444444444446,75.53
5,25509.0,99.0,3.0,112.86,3.6666666666666665,37.62
0,84.0,5.0,2.0,58.5,5874.5,0.07195571955719557
1,84.0,120.0,1.0,95.0,149.0,0.6375838926174496
2,120.0,5.0,1.0,44.14,2.0,22.07
3,5.0,33.0,1.0,114.67,0.0,229.34
4,33.0,22.0,1.0,24.53,4.0,6.1325
5,22.0,84.0,1.0,146.05,3532.0,0.04135050962627407
0,15246.0,99.0,5.0,38.53,1358.4,9.6325
1,15246.0,88.0,1.0,116.12,0.0,232.24
2,88.0,95.0,1.0,53.3,3.0,17.766666666666666
3,95.0,84.0,3.0,76.73,565.3333333333334,25.576666666666668
4,84.0,99.0,1.0,84.36,3.0,28.12
5,15246.0,95.0,17.0,63.73,501.05882352941177,21.243333333333332
6,84.0,15246.0,2.0,53.1,8739.5,0.030482204362801378
7,15246.0,120.0,3.0,42.54,4.666666666666667,42.54
8,95.0,13.0,2.0,76.05,3.0,25.349999999999998
9,13.0,15246.0,2.0,138.99,5.0,27.798000000000002
10,120.0,95.0,1.0,73.6,4.0,18.4
0,56528.0,120.0,6.0,19.69,106.5,39.38
1,120.0,84.0,1.0,95.0,1477.0,0.06431956668923494
2,84.0,88.0,1.0,126.06,10.0,12.606
3,88.0,56528.0,10.0,113.73,2.6,227.46
4,56528.0,84.0,1.0,75.5,0.0,151.0
5,84.0,33.0,1.0,130.17,713.0,0.18256661991584852
6,33.0,88.0,1.0,201.51,0.0,403.02
7,88.0,120.0,3.0,115.57,0.0,231.14
8,56528.0,22.0,12.0,92.36,1.6666666666666667,184.72
9,120.0,33.0,3.0,88.04,0.0,176.08
