wifi,X,Y,parents,ID,restored_x,restored_y
42704,174.0,100.0,105:22,1_virtual,172.199352,111.307596
90614,252.0,193.0,33:49,1_virtual,253.234912,196.646599
86379,285.0,241.0,49:5:101,1_virtual,284.216445,236.64476
81988,256.0,202.0,49:84:22,1_virtual,253.078613,204.7059
56713,301.0,197.0,32:88:5,1_virtual,299.242245,195.277785
58082,283.0,171.0,120:5,1_virtual,293.251576,166.883131
92033,301.0,179.0,120:95,1_virtual,302.782344,177.268189
42227,296.0,183.0,120:5:95,1_virtual,298.542306,180.289302
91142,268.0,167.0,120:99:5,1_virtual,263.170432,177.010396
65425,244.0,151.0,99:5:22,1_virtual,239.844309,158.206684
48085,224.0,156.0,32:33:99,1_virtual,220.826276,151.866765
2585,255.0,179.0,32:99:5,1_virtual,263.170432,177.010396
98569,238.0,144.0,120:33:99,1_virtual,242.392363,134.597826
62658,257.0,148.0,120:5:22,1_virtual,259.065212,147.523883
33401,226.0,126.0,120:33:22,1_virtual,231.048222,125.269662
88630,241.0,146.0,120:32:22,1_virtual,248.337786,138.117243
9456,241.0,137.0,120:99:22,1_virtual,242.392363,134.597826
39594,272.0,231.0,101:5,1_virtual,272.978859,230.360559
43763,284.0,266.0,49:101,1_virtual,286.372605,264.865213
20247,327.0,177.0,88:13:22,1_virtual,340.699551,181.671941
66968,240.0,158.0,33:99:5,1_virtual,239.844309,158.206684
29614,253.0,156.0,120:33:5,1_virtual,250.836714,157.262675
53286,256.0,166.0,32:22:95,1_virtual,253.54014,169.247201
64092,355.0,239.0,49:13,1_virtual,347.233413,231.469558
80417,337.0,227.0,88:49:95,1_virtual,342.283863,235.228159
67276,325.0,222.0,88:49:5,1_virtual,323.5895,208.748489
17425,379.0,137.0,88:92,1_virtual,380.058282,139.488144
20000,344.0,229.0,49:13:95,1_virtual,347.233413,231.469558
75452,288.0,214.0,84:5:95,1_virtual,288.446353,211.872477
95546,306.0,215.0,88:84:5,1_virtual,303.920712,217.52695
86609,318.0,220.0,88:84:95,1_virtual,323.5895,208.748489
47317,278.0,185.0,88:84:22,1_virtual,273.541481,183.542203
73427,336.0,206.0,5:13:95,1_virtual,335.463536,209.477597
27630,237.0,153.0,32:33:120,1_virtual,233.021946,153.415407
72694,252.0,164.0,32:99:120,1_virtual,253.54014,169.247201
28421,354.0,207.0,88:5:13,1_virtual,347.233413,210.050467
36007,191.0,127.0,105:99,1_virtual,194.916052,125.424975
33591,181.0,108.0,105:22:33,1_virtual,172.199352,111.307596
66853,241.0,146.0,32:120:22,1_virtual,248.337786,138.117243
