wifi,X,Y,parents,ID,restored_x,restored_y
12376,281.0,183.0,99:95,virtual,273.541,183.542
43315,291.0,157.0,88:22,virtual,289.702,155.541
70471,332.0,202.0,88:5,virtual,339.156,200.382
88624,309.0,176.0,13:22:95,virtual,304.882,179.465
15246,263.0,189.0,32:5,virtual,266.015,190.376
41552,307.0,199.0,88:32,virtual,309.789,205.728
30702,267.0,184.0,32:99:95,virtual,266.015,190.376
19167,352.0,135.0,92:95,virtual,351.884,138.08
33532,222.0,144.0,32:22,virtual,222.971,147.01
77264,343.0,204.0,5:13,virtual,342.238,205.594
69657,297.0,171.0,5:13:22,virtual,295.606,173.922
81689,343.0,237.0,88:49,virtual,342.284,235.228
30847,242.0,126.0,120:22,virtual,241.499,125.514
39619,281.0,197.0,32:95,virtual,287.395,193.229
34936,259.0,167.0,32:120,virtual,253.54,169.247
55296,273.0,167.0,32:88:22,virtual,263.17,177.01
32029,237.0,137.0,120:33,virtual,242.392,134.598
7768,337.0,227.0,88:49:95,virtual,342.284,235.228
40860,255.0,255.0,84:101,virtual,252.303,260.983
33895,229.0,140.0,33:5:22,virtual,222.971,147.01
12870,279.0,204.0,49:99:5,virtual,273.745,211.032
62954,280.0,191.0,49:22:95,virtual,287.395,193.229
39253,217.0,141.0,33:99,virtual,213.369,138.991
48738,168.0,111.0,33:105,virtual,172.199,111.308
37680,226.0,126.0,120:33:22,virtual,231.048,125.27
39412,244.0,160.0,32:5:22,virtual,244.948,162.321
94349,224.0,156.0,32:33:99,virtual,220.826,151.867
50356,338.0,178.0,49:92:95,virtual,340.7,181.672
3195,334.0,128.0,92:5,virtual,351.207,131.57
21332,346.0,162.0,49:92,virtual,349.637,164.698
48178,283.0,195.0,32:5:95,virtual,287.395,193.229
30170,268.0,167.0,120:99:5,virtual,263.17,177.01
59343,269.0,154.0,120:22:95,virtual,279.519,149.801
86261,241.0,159.0,33:5,virtual,239.844,158.207
47940,259.0,154.0,120:99,virtual,256.201,151.742
43363,301.0,179.0,120:95,virtual,302.782,177.268
40015,336.0,206.0,5:13:95,virtual,335.464,209.478
90237,217.0,155.0,32:33,virtual,218.561,155.067
58231,273.0,167.0,88:32:22,virtual,263.17,177.01
24856,238.0,144.0,120:33:99,virtual,242.392,134.598
32190,174.0,100.0,105:22,virtual,172.199,111.308
79845,240.0,158.0,33:99:5,virtual,239.844,158.207
7360,336.0,206.0,13:5:95,virtual,335.464,209.478
75551,244.0,151.0,99:5:22,virtual,239.844,158.207
88757,249.0,179.0,84:5:22,virtual,253.54,169.247
52276,354.0,207.0,88:13:5,virtual,347.233,210.05
80120,284.0,266.0,49:101,virtual,286.373,264.865
59782,289.0,224.0,5:101:95,virtual,281.103,222.601
10921,296.0,183.0,120:5:95,virtual,298.542,180.289
43968,313.0,202.0,88:32:95,virtual,309.789,205.728
10310,327.0,177.0,88:13:22,virtual,340.7,181.672
73304,360.0,161.0,88:92:95,virtual,360.502,163.991
65967,274.0,257.0,49:84:101,virtual,277.315,262.798
43362,356.0,179.0,88:49:92,virtual,344.595,175.542
24124,379.0,137.0,88:92,virtual,380.058,139.488
78785,268.0,176.0,120:32:5,virtual,263.17,177.01
19917,278.0,185.0,88:84:22,virtual,273.541,183.542
38839,261.0,184.0,84:22:95,virtual,263.17,177.01
25934,306.0,215.0,88:84:5,virtual,303.921,217.527
43966,288.0,225.0,84:95,virtual,281.103,222.601
91130,237.0,153.0,32:33:120,virtual,233.022,153.415
43679,228.0,149.0,32:99:22,virtual,222.971,147.01
59350,257.0,148.0,120:5:22,virtual,259.065,147.524
45901,256.0,156.0,99:22:95,virtual,256.201,151.742
40291,354.0,207.0,88:5:13,virtual,347.233,210.05
249,191.0,127.0,105:99,virtual,194.916,125.425
21305,241.0,146.0,120:32:22,virtual,248.338,138.117
41682,275.0,210.0,49:99,virtual,273.745,211.032
13658,252.0,164.0,120:32:99,virtual,253.54,169.247
70703,181.0,108.0,105:22:33,virtual,172.199,111.308
92573,233.0,153.0,105:95,virtual,233.022,153.415
78445,247.0,184.0,105:5:49,virtual,239.106,185.931
89026,215.0,145.0,105:5,virtual,210.584,143.939
29811,211.0,123.0,120:105,virtual,211.572,116.147
2898,168.0,111.0,105:33,virtual,172.199,111.308
48970,181.0,108.0,33:105:22,virtual,172.199,111.308
52105,326.0,190.0,88:120:95,virtual,337.42,188.101
28510,255.0,179.0,32:99:5,virtual,263.17,177.01
97338,241.0,146.0,32:120:22,virtual,248.338,138.117
50073,230.0,172.0,84:22,virtual,229.198,168.632
22906,236.0,146.0,120:105:5,virtual,233.022,153.415
20467,226.0,179.0,49:105,virtual,222.648,180.401
91015,212.0,131.0,105:5:22,virtual,216.992,130.22
28233,287.0,155.0,88:120:22,virtual,289.702,155.541
68379,266.0,195.0,120:84,virtual,266.015,190.376
93099,246.0,213.0,32:84,virtual,255.017,208.227
59462,209.0,116.0,120:105:22,virtual,211.572,116.147
53986,196.0,119.0,105:99:22,virtual,198.866,118.313
61943,192.0,126.0,105:99:33,virtual,194.916,125.425
89097,274.0,157.0,88:99:22,virtual,279.519,149.801
9070,328.0,181.0,88:120,virtual,337.42,188.101
70937,288.0,214.0,84:5:95,virtual,288.446,211.872
66553,280.0,172.0,120:99:95,virtual,273.541,183.542
22612,314.0,185.0,88:120:5,virtual,306.078,181.726
64923,246.0,164.0,120:84:22,virtual,244.948,162.321
2514,246.0,199.0,99:84,virtual,246.269,200.091
75753,205.0,124.0,120:105:33,virtual,197.616,127.354
32910,223.0,149.0,105:99:5,virtual,222.971,147.01
33362,251.0,166.0,105:5:95,virtual,253.54,169.247
91380,220.0,135.0,120:105:99,virtual,216.992,130.22
65008,253.0,156.0,120:33:5,virtual,250.837,157.263
88543,275.0,224.0,32:49,virtual,272.511,221.038
61939,38.0,37.0,96:66,virtual,35.471,35.856
53885,325.0,222.0,88:49:5,virtual,323.59,208.748
54793,259.0,189.0,105:95:49,virtual,266.015,190.376
10551,190.0,141.0,32:105,virtual,189.811,140.721
30503,355.0,239.0,49:13,virtual,347.233,231.47
52320,272.0,199.0,56528:68146,v_virtual,265.934,202.619
25965,293.0,227.0,7513:21019:19605,v_virtual,301.553,226.935
39799,274.0,203.0,84561:21019,v_virtual,268.562,205.911
61581,258.0,174.0,84561:43861,v_virtual,263.17,177.01
56828,285.0,199.0,77713:21019,v_virtual,287.395,193.229
6942,270.0,181.0,7513:77713:43861,v_virtual,273.541,183.542
25738,278.0,195.0,76704:6970:8668,v_virtual,287.395,193.229
3253,298.0,179.0,99:80412:84238,v_virtual,298.542,180.289
18450,319.0,190.0,56528:80412,v_virtual,304.946,184.788
29641,294.0,201.0,56528:61809,v_virtual,295.831,199.53
32244,303.0,185.0,79448:26562:56528,v_virtual,304.946,184.788
24790,337.0,198.0,26562:80412,v_virtual,339.156,200.382
87360,277.0,177.0,56528:8668,v_virtual,273.541,183.542
71813,291.0,215.0,56528:49,v_virtual,294.565,214.523
92638,335.0,192.0,56528:13,v_virtual,337.035,194.274
53703,341.0,216.0,88:10375,v_virtual,341.921,209.634
61695,308.0,231.0,61809:6970,v_virtual,304.068,229.591
2698,303.0,197.0,8668:95,v_virtual,299.242,195.278
6650,257.0,166.0,99800:75584,v_virtual,253.54,169.247
8649,265.0,167.0,56528:99800,v_virtual,263.17,177.01
7657,278.0,177.0,56528:75584:94670,v_virtual,273.541,183.542
41484,326.0,202.0,80412:5,v_virtual,323.59,208.748
52895,276.0,201.0,8668:58941,v_virtual,268.562,205.911
67649,301.0,180.0,14112:8107,v_virtual,298.542,180.289
86321,350.0,195.0,8107:13,v_virtual,339.156,200.382
14362,281.0,188.0,56528:98826,v_virtual,287.395,193.229
88518,289.0,211.0,7513:10375,v_virtual,288.446,211.872
69595,280.0,154.0,120:77713,v_virtual,279.519,149.801
22055,333.0,195.0,80412:25509:84238,v_virtual,337.035,194.274
26105,280.0,185.0,56528:15246:94670,v_virtual,273.541,183.542
54450,382.0,214.0,80412:13,v_virtual,376.773,212.234
11059,354.0,208.0,80412:25509,v_virtual,347.233,210.05
80498,236.0,141.0,56528:94758,v_virtual,242.392,134.598
85873,263.0,204.0,56528:84,v_virtual,264.143,205.369
40303,255.0,163.0,56528:99,v_virtual,253.54,169.247
14488,315.0,194.0,49:8668:19167,v_virtual,309.789,205.728
35862,302.0,214.0,61809:5,v_virtual,303.921,217.527
17885,278.0,196.0,61809:99,v_virtual,287.395,193.229
11112,217.0,131.0,79368:33,v_virtual,216.992,130.22
68447,289.0,187.0,75584:95,v_virtual,294.046,186.564
683,282.0,201.0,43861:10375,v_virtual,287.395,193.229
64340,295.0,203.0,8668:10375,v_virtual,292.873,204.894
77699,331.0,191.0,69657:80412,v_virtual,337.035,194.274
59809,237.0,155.0,32:94758:56528,v_virtual,233.022,153.415
32010,296.0,196.0,79448:15246,v_virtual,299.242,195.278
7882,323.0,219.0,79448:61809,v_virtual,323.59,208.748
49407,220.0,125.0,79368:94758,v_virtual,221.105,119.973
16667,219.0,136.0,99:94758,v_virtual,216.992,130.22
85535,261.0,178.0,99800:15246,v_virtual,263.17,177.01
55318,264.0,174.0,55296:75584:15246,v_virtual,263.17,177.01
15441,373.0,137.0,80412:92,v_virtual,380.058,139.488
89944,218.0,125.0,32029:94758,v_virtual,216.992,130.22
23601,313.0,198.0,7768:84238,v_virtual,309.789,205.728
83198,276.0,174.0,95:33895,v_virtual,273.541,183.542
84545,234.0,162.0,32:33895,v_virtual,234.423,166.563
41519,241.0,190.0,84:33895,v_virtual,240.376,190.296
49955,271.0,192.0,56528:58941,v_virtual,266.015,190.376
3345,275.0,158.0,56528:120,v_virtual,279.519,149.801
26129,324.0,190.0,88:56528,v_virtual,337.42,188.101
15598,225.0,133.0,32029:886,v_virtual,216.992,130.22
98362,267.0,169.0,56528:60685:84238,v_virtual,263.17,177.01
68177,277.0,199.0,7513:62954:12870,v_virtual,268.562,205.911
16834,248.0,157.0,8668:886,v_virtual,250.837,157.263
86645,246.0,139.0,120:886,v_virtual,248.338,138.117
61520,272.0,185.0,56528:7513,v_virtual,273.541,183.542
38218,324.0,190.0,56528:88,v_virtual,337.42,188.101
91019,327.0,194.0,56528:80412:25509,v_virtual,337.035,194.274
14665,300.0,210.0,61809:8668,v_virtual,297.421,215.607
10875,282.0,258.0,49:40860,v_virtual,281.266,263.832
19892,271.0,179.0,75584:5,v_virtual,273.541,183.542
77739,359.0,173.0,80412:19167,v_virtual,360.502,163.991
78541,319.0,233.0,79448:49,v_virtual,318.762,234.171
84187,355.0,133.0,79448:92,v_virtual,351.207,131.57
56792,237.0,146.0,56528:99:94758,v_virtual,233.022,153.415
34660,206.0,121.0,94758:886,v_virtual,211.572,116.147
25540,260.0,175.0,886:10375,v_virtual,263.17,177.01
94458,197.0,118.0,37680:48738,v_virtual,198.866,118.313
76881,206.0,121.0,886:94758,v_virtual,211.572,116.147
2184,184.0,112.0,48738:94758,v_virtual,185.207,118.61
88593,253.0,171.0,8668:94349,v_virtual,253.54,169.247
97587,256.0,161.0,79368:39412:8668,v_virtual,250.837,157.263
34231,331.0,186.0,50356:80412:84238,v_virtual,337.42,188.101
10123,342.0,180.0,7768:50356:19167,v_virtual,340.7,181.672
34825,368.0,197.0,50356:13,v_virtual,370.983,196.328
30340,375.0,175.0,13:19167,v_virtual,374.094,172.594
99596,284.0,193.0,56528:6970:8668,v_virtual,287.395,193.229
22949,292.0,185.0,79448:43861:84238,v_virtual,294.046,186.564
66309,322.0,206.0,79448:7513:80412,v_virtual,323.59,208.748
47939,281.0,168.0,56528:84238,v_virtual,293.252,166.883
8444,267.0,178.0,56528:15246,v_virtual,263.17,177.01
45934,336.0,153.0,7768:92:84238,v_virtual,353.114,155.022
9979,259.0,160.0,120:60685,v_virtual,250.837,157.263
86096,219.0,143.0,60685:94758,v_virtual,222.971,147.01
48756,364.0,173.0,88:19167,v_virtual,370.983,179.262
80036,270.0,176.0,99800:30170:48178,v_virtual,263.17,177.01
23418,268.0,160.0,30170:59343,v_virtual,256.201,151.742
97101,274.0,168.0,99800:84238,v_virtual,263.17,177.01
32666,234.0,134.0,94758:59343,v_virtual,240.449,129.276
45199,286.0,182.0,48178:84238,v_virtual,294.046,186.564
23108,229.0,140.0,99800:94758,v_virtual,222.971,147.01
17847,241.0,154.0,48178:94758,v_virtual,239.844,158.207
14280,341.0,205.0,48178:13,v_virtual,342.238,205.594
9753,279.0,161.0,84238:59343,v_virtual,284.986,152.808
12159,334.0,185.0,13:59343,v_virtual,337.42,188.101
27431,293.0,198.0,15246:95,v_virtual,295.831,199.53
44085,227.0,133.0,79368:886,v_virtual,231.048,125.27
15960,234.0,147.0,75584:886,v_virtual,233.022,153.415
78472,265.0,213.0,56528:40860:58941,v_virtual,261.914,216.256
73292,268.0,253.0,30650:40860,v_virtual,277.315,262.798
97100,235.0,138.0,79368:33895,v_virtual,242.392,134.598
67371,185.0,118.0,105:33895,v_virtual,185.207,118.61
85468,264.0,159.0,79448:94758,v_virtual,256.201,151.742
85842,338.0,237.0,49:80412,v_virtual,339.995,239.67
63239,279.0,180.0,56528:5,v_virtual,273.541,183.542
39276,356.0,209.0,88:40015,v_virtual,362.972,211.453
87046,270.0,154.0,22:40015,v_virtual,279.519,149.801
5391,309.0,196.0,8668:40015,v_virtual,309.789,205.728
30338,298.0,195.0,84238:10375,v_virtual,299.242,195.278
17913,336.0,216.0,80412:10375,v_virtual,335.464,209.478
45086,253.0,167.0,94758:10375,v_virtual,253.54,169.247
78304,265.0,178.0,30170:15246,v_virtual,263.17,177.01
73923,246.0,164.0,15246:33895,v_virtual,244.948,162.321
65408,236.0,145.0,30170:886:33895,v_virtual,233.022,153.415
68679,314.0,176.0,79448:15246:19167,v_virtual,304.882,179.465
51180,282.0,132.0,886:19167,v_virtual,273.596,142.477
83374,246.0,155.0,94349:59343,v_virtual,250.837,157.263
97991,260.0,164.0,30170:94349:84238,v_virtual,253.54,169.247
27233,261.0,204.0,30170:84,v_virtual,264.143,205.369
60915,277.0,163.0,55296:84238:59343,v_virtual,284.986,152.808
83265,260.0,165.0,77713:60685,v_virtual,253.54,169.247
32378,268.0,165.0,24856:77713:5,v_virtual,263.17,177.01
84304,240.0,161.0,79368:32,v_virtual,239.844,158.207
55557,240.0,147.0,79368:79845,v_virtual,233.022,153.415
54573,207.0,118.0,79368:32190,v_virtual,211.572,116.147
14538,313.0,187.0,84238:40015,v_virtual,304.946,184.788
32909,237.0,160.0,58941:22,v_virtual,239.844,158.207
70527,323.0,214.0,88:58941,v_virtual,323.59,208.748
34406,296.0,212.0,58941:95,v_virtual,294.565,214.523
56766,222.0,132.0,94758:75551,v_virtual,216.992,130.22
32603,261.0,150.0,120:75551,v_virtual,259.065,147.524
20314,359.0,145.0,7768:92,v_virtual,353.63,145.073
5711,331.0,202.0,7768:80412:84238,v_virtual,339.156,200.382
51320,260.0,173.0,56528:88757,v_virtual,263.17,177.01
92681,328.0,190.0,80412:84238,v_virtual,337.42,188.101
98585,317.0,169.0,56528:79448:19167,v_virtual,304.882,179.465
72330,274.0,183.0,120:58941,v_virtual,273.541,183.542
25196,360.0,209.0,80412:52276,v_virtual,362.972,211.453
21067,289.0,196.0,59782:84238,v_virtual,287.395,193.229
1969,264.0,204.0,32:59782,v_virtual,264.693,203.237
94098,233.0,142.0,37680:79845,v_virtual,222.971,147.01
58031,272.0,171.0,77713:10921:60685,v_virtual,263.17,177.01
83323,261.0,154.0,37680:10921,v_virtual,256.201,151.742
45521,253.0,142.0,37680:77713,v_virtual,255.137,140.236
78715,276.0,187.0,43968:60685,v_virtual,273.541,183.542
56967,304.0,192.0,43968:10921,v_virtual,302.353,188.697
30392,297.0,180.0,43968:77713,v_virtual,298.542,180.289
99811,232.0,149.0,37680:60685,v_virtual,233.022,153.415
54245,244.0,146.0,79368:75584:32029,v_virtual,248.338,138.117
92467,299.0,172.0,56528:10310,v_virtual,298.583,174.49
13552,238.0,135.0,56528:22,v_virtual,242.392,134.598
53599,273.0,180.0,15246:58151,v_virtual,273.541,183.542
47390,246.0,153.0,56528:15246:22,v_virtual,250.837,157.263
33471,341.0,223.0,61809:80412,v_virtual,346.414,220.501
31957,363.0,186.0,73304:80412,v_virtual,367.109,189.263
23728,323.0,177.0,73304:5,v_virtual,306.078,181.726
36355,280.0,193.0,58941:84238,v_virtual,287.395,193.229
53868,284.0,159.0,120:84238,v_virtual,284.986,152.808
35063,231.0,151.0,15246:94758,v_virtual,233.022,153.415
94923,238.0,159.0,15246:886,v_virtual,239.844,158.207
29326,325.0,229.0,81689:10375,v_virtual,318.762,234.171
7084,289.0,194.0,56528:10375,v_virtual,287.395,193.229
14384,353.0,218.0,13:10375,v_virtual,346.414,220.501
67532,344.0,142.0,92:10375,v_virtual,351.884,138.08
46369,273.0,212.0,56528:65967,v_virtual,273.745,211.032
66040,255.0,176.0,56528:32,v_virtual,253.54,169.247
73157,297.0,188.0,56528:95,v_virtual,294.046,186.564
29145,345.0,153.0,43362:3195,v_virtual,353.114,155.022
86457,306.0,180.0,99:50356:25509,v_virtual,304.882,179.465
838,283.0,178.0,8668:58151,v_virtual,273.541,183.542
71733,251.0,149.0,79368:58151:33895,v_virtual,256.201,151.742
2224,312.0,151.0,56528:19167,v_virtual,292.512,160.225
94696,313.0,177.0,6970:84238:19167,v_virtual,306.078,181.726
4073,244.0,144.0,8668:22,v_virtual,248.338,138.117
87557,302.0,185.0,99:80412,v_virtual,304.946,184.788
52441,344.0,182.0,79448:73304,v_virtual,340.7,181.672
52303,300.0,186.0,79448:56528,v_virtual,302.353,188.697
56496,347.0,208.0,79448:80412,v_virtual,347.233,210.05
34722,279.0,172.0,79448:33895,v_virtual,273.541,183.542
42614,284.0,182.0,75584:78785:79448,v_virtual,273.541,183.542
62585,291.0,222.0,79448:84,v_virtual,285.44,216.278
74239,228.0,140.0,75584:94758,v_virtual,222.971,147.01
78933,243.0,153.0,5:94758,v_virtual,239.844,158.207
85680,257.0,162.0,77713:15246:33895,v_virtual,250.837,157.263
41274,254.0,144.0,120:33895,v_virtual,255.137,140.236
3509,271.0,169.0,120:15246,v_virtual,263.17,177.01
71324,244.0,157.0,37680:15246,v_virtual,239.844,158.207
70357,247.0,136.0,84238:22,v_virtual,248.338,138.117
46188,275.0,187.0,19917:5:38839,v_virtual,273.541,183.542
58079,250.0,171.0,99:38839,v_virtual,253.54,169.247
40785,318.0,199.0,80412:25934:58151,v_virtual,309.789,205.728
35083,272.0,186.0,99:25934,v_virtual,273.541,183.542
49116,300.0,203.0,79448:7513,v_virtual,295.831,199.53
40456,232.0,171.0,33:58941,v_virtual,229.198,168.632
32934,226.0,129.0,79368:32029:94758,v_virtual,231.048,125.27
25243,187.0,107.0,32190:94758,v_virtual,185.207,118.61
28659,227.0,129.0,77713:32190,v_virtual,231.048,125.27
44832,261.0,148.0,79368:77713,v_virtual,259.065,147.524
97174,249.0,161.0,32:77713:33895,v_virtual,250.837,157.263
17736,276.0,174.0,33895:95,v_virtual,273.541,183.542
30257,240.0,161.0,32:79368,v_virtual,239.844,158.207
28510,303.0,189.0,95:58151,v_virtual,302.353,188.697
45995,267.0,172.0,79368:60685:95,v_virtual,263.17,177.01
49614,256.0,155.0,58151:33895,v_virtual,256.201,151.742
12171,273.0,185.0,60685:94670,v_virtual,273.541,183.542
27103,295.0,185.0,94670:58151,v_virtual,294.046,186.564
29362,231.0,140.0,75584:37680:886,v_virtual,222.971,147.01
98344,273.0,187.0,8668:15246,v_virtual,273.541,183.542
15550,238.0,155.0,33:8668,v_virtual,239.844,158.207
34351,290.0,185.0,79448:81689:94758,v_virtual,294.046,186.564
90887,364.0,210.0,79448:13,v_virtual,362.972,211.453
31319,306.0,195.0,79448:8668,v_virtual,299.242,195.278
51873,267.0,153.0,79448:22,v_virtual,259.065,147.524
63100,284.0,194.0,79448:32,v_virtual,287.395,193.229
71467,233.0,146.0,56528:33,v_virtual,233.022,153.415
68352,324.0,199.0,8668:80412,v_virtual,323.59,208.748
91587,271.0,152.0,120:79448:22,v_virtual,279.519,149.801
29890,284.0,181.0,79448:99,v_virtual,273.541,183.542
56416,242.0,163.0,91130:15246:43679,v_virtual,244.948,162.321
80599,291.0,182.0,80412:94758:10375,v_virtual,294.046,186.564
36266,219.0,149.0,32:94758,v_virtual,220.826,151.867
58582,263.0,174.0,56528:75584:15246,v_virtual,263.17,177.01
19588,247.0,142.0,32029:59350,v_virtual,248.338,138.117
87211,258.0,157.0,99800:59350,v_virtual,256.201,151.742
82825,276.0,179.0,61809:45901:59350,v_virtual,273.541,183.542
62473,311.0,184.0,80412:45901,v_virtual,306.078,181.726
16759,251.0,173.0,99:15246,v_virtual,253.54,169.247
40101,240.0,136.0,77713:94758,v_virtual,242.392,134.598
1573,352.0,215.0,7768:52276:80412,v_virtual,347.233,210.05
88954,239.0,162.0,7768:105,v_virtual,239.844,158.207
14457,255.0,149.0,77713:33895,v_virtual,256.201,151.742
72163,257.0,159.0,120:15246:33895,v_virtual,250.837,157.263
2774,249.0,169.0,99800:60685,v_virtual,253.54,169.247
38638,239.0,131.0,120:94758,v_virtual,240.449,129.276
36385,237.0,142.0,33:77713,v_virtual,242.392,134.598
7597,229.0,140.0,37680:249:56528,v_virtual,222.971,147.01
18469,242.0,148.0,56528:886,v_virtual,239.844,158.207
38882,193.0,114.0,32190:886,v_virtual,198.866,118.313
19897,268.0,168.0,886:95,v_virtual,263.17,177.01
42860,227.0,138.0,21305:886:33895,v_virtual,222.971,147.01
19970,336.0,220.0,79448:81689,v_virtual,346.414,220.501
17387,186.0,107.0,48738:22,v_virtual,185.207,118.61
18780,219.0,127.0,37680:886,v_virtual,216.992,130.22
61400,218.0,142.0,94349:886,v_virtual,213.369,138.991
62227,241.0,142.0,94758:58151,v_virtual,242.392,134.598
92500,262.0,154.0,79368:58151,v_virtual,256.201,151.742
62846,287.0,171.0,56528:8107,v_virtual,293.252,166.883
77311,224.0,159.0,105:10375,v_virtual,218.561,155.067
47807,269.0,167.0,56528:13658:58151,v_virtual,263.17,177.01
54145,286.0,170.0,84238:58151,v_virtual,293.252,166.883
49499,265.0,153.0,79368:84238,v_virtual,259.065,147.524
87748,271.0,166.0,13658:84238,v_virtual,263.17,177.01
41271,256.0,152.0,79368:56528,v_virtual,256.201,151.742
6977,211.0,128.0,77713:105,v_virtual,216.992,130.22
84864,239.0,137.0,79368:32029,v_virtual,242.392,134.598
25937,250.0,163.0,32029:15246,v_virtual,244.948,162.321
33033,238.0,147.0,99:32029,v_virtual,233.022,153.415
32977,278.0,171.0,56528:77713:8668,v_virtual,273.541,183.542
52220,209.0,116.0,886:22,v_virtual,211.572,116.147
69742,223.0,130.0,79368:94758:33895,v_virtual,216.992,130.22
95179,261.0,161.0,94758:95,v_virtual,256.201,151.742
97425,295.0,185.0,26562:8668,v_virtual,294.046,186.564
29265,351.0,209.0,80412:40015,v_virtual,347.233,210.05
56835,271.0,176.0,105:80412:10375,v_virtual,263.17,177.01
70714,274.0,180.0,75584:79448:60685,v_virtual,273.541,183.542
49857,237.0,139.0,79368:94758:56528,v_virtual,242.392,134.598
3909,267.0,180.0,76704:8668,v_virtual,263.17,177.01
21120,267.0,157.0,75584:120,v_virtual,256.201,151.742
25831,187.0,107.0,94758:32190,v_virtual,185.207,118.61
85391,331.0,166.0,79448:3195,v_virtual,347.193,169.199
45948,271.0,179.0,79448:81689:105,v_virtual,273.541,183.542
33310,257.0,157.0,56528:79368:99800,v_virtual,256.201,151.742
5893,250.0,161.0,5:886,v_virtual,250.837,157.263
28836,171.0,105.0,105:94758,v_virtual,172.199,111.308
98933,235.0,150.0,79448:105,v_virtual,233.022,153.415
65361,344.0,210.0,80412:95,v_virtual,341.921,209.634
31534,252.0,160.0,56528:92573,v_virtual,250.837,157.263
44138,322.0,152.0,73304:3195:56528,v_virtual,349.637,164.698
7768,284.0,172.0,50356:8668:92573,v_virtual,293.252,166.883
99255,317.0,190.0,8668:8107:80412,v_virtual,304.946,184.788
63987,344.0,181.0,7768:19167,v_virtual,340.7,181.672
17506,286.0,183.0,7768:92573:84238,v_virtual,294.046,186.564
95974,368.0,221.0,7768:13,v_virtual,362.972,211.453
28364,288.0,192.0,7768:99,v_virtual,287.395,193.229
5560,271.0,165.0,7768:22,v_virtual,263.17,177.01
88640,326.0,177.0,7768:84238:19167,v_virtual,340.7,181.672
63307,276.0,179.0,15246:84238,v_virtual,273.541,183.542
68774,243.0,147.0,79845:94758:84238,v_virtual,248.338,138.117
62427,329.0,199.0,88:8668,v_virtual,337.035,194.274
9194,282.0,204.0,76704:61809:12870,v_virtual,288.446,211.872
