path,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
36107->13,389.688:214.526,399.251:216.457
36107->22,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,198.866:118.313,202.551:111.363,205.899:103.487
36107->99:86261:79845:75551,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207
36107->60685,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,266.015:190.376,259.506:196.964,253.235:196.647,247.361:193.392,240.376:190.296,239.106:185.931,234.819:180.374,233.788:176.485
36107->32:78445,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,266.015:190.376,259.506:196.964,253.235:196.647,247.361:193.392,240.376:190.296,239.106:185.931
36107->15246:30702:68379:54793,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,266.015:190.376
36107->12376:19917:66553,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542
36107->59350,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,250.837:157.263,256.201:151.742,259.065:147.524
36107->83397:47940:45901,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,250.837:157.263,256.201:151.742
36107->65008,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,250.837:157.263
36107->39412:64923,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321
36107->98826:70937,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,292.873:204.894,288.446:211.872
36107->59782:43966,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,292.873:204.894,288.446:211.872,285.426:216.299,281.103:222.601
36107->4,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,292.873:204.894,288.446:211.872,285.426:216.299,281.103:222.601,276.312:228.590
36107->68146,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,292.873:204.894,288.446:211.872,285.426:216.299,281.103:222.601,276.312:228.590,272.979:230.361
36107->84,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,292.873:204.894,288.446:211.872,285.426:216.299,281.103:222.601,276.312:228.590,272.979:230.361,267.250:233.225,259.282:236.454,254.126:241.349
36107->40860,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,292.873:204.894,288.446:211.872,285.426:216.299,281.103:222.601,276.312:228.590,272.979:230.361,267.250:233.225,259.282:236.454,254.126:241.349,246.002:247.443,244.804:252.182,245.377:255.931,252.303:260.983
36107->101,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,346.414:220.501,347.233:231.470,342.284:235.228,339.995:239.670,337.398:245.240,333.639:250.297,327.249:249.579,324.140:249.853,323.730:252.620,319.322:252.825,317.921:257.472,310.951:262.358,307.924:268.482,301.987:272.753,293.811:275.357,287.092:277.492,282.770:280.773,276.468:281.138,271.312:281.138,267.823:284.002,264.282:284.939,260.324:280.669,260.428:274.263,257.355:270.201
36107->49,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,346.414:220.501,347.233:231.470,342.284:235.228,339.995:239.670,337.398:245.240,333.639:250.297,327.249:249.579,324.140:249.853,323.730:252.620,319.322:252.825,317.921:257.472,310.951:262.358
36107->81689:7768,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,346.414:220.501,347.233:231.470,342.284:235.228
36107->30503,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,346.414:220.501,347.233:231.470
36107->56652:52276:40291,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050
36107->88,389.688:214.526,376.773:212.234
36107->67,389.688:214.526,376.773:212.234,377.269:207.599,376.158:201.725,370.983:196.328,367.109:189.263,368.141:182.992,370.983:179.262,374.094:172.594,373.541:164.692,370.983:159.940
36107->92,389.688:214.526,376.773:212.234,377.269:207.599,376.158:201.725,370.983:196.328,367.109:189.263,368.141:182.992,370.983:179.262,374.094:172.594,373.541:164.692,370.983:159.940,373.073:154.252,375.613:149.887,379.265:145.124,380.058:139.488,380.579:129.453,380.448:122.917,376.784:117.838,374.253:113.458,372.904:107.029,372.030:100.361,369.808:96.313,367.824:93.376,368.459:87.820,371.554:82.184,375.523:78.533,377.031:74.088,380.048:69.722,379.571:66.626,381.397:63.134
36107->24124,389.688:214.526,376.773:212.234,377.269:207.599,376.158:201.725,370.983:196.328,367.109:189.263,368.141:182.992,370.983:179.262,374.094:172.594,373.541:164.692,370.983:159.940,373.073:154.252,375.613:149.887,379.265:145.124,380.058:139.488
36107->73304,389.688:214.526,376.773:212.234,377.269:207.599,376.158:201.725,370.983:196.328,367.109:189.263,368.141:182.992,370.983:179.262,374.094:172.594,373.541:164.692,370.983:159.940,366.803:162.190,360.502:163.991
36107->21332,389.688:214.526,376.773:212.234,377.269:207.599,376.158:201.725,370.983:196.328,367.109:189.263,368.141:182.992,370.983:179.262,374.094:172.594,373.541:164.692,370.983:159.940,366.803:162.190,360.502:163.991,356.323:163.798,349.637:164.698
36107->43362,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,337.420:188.101,340.700:181.672,344.595:175.542
36107->50356:10310,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,337.420:188.101,340.700:181.672
36107->52105:9070,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,337.420:188.101
36107->70471,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,342.238:205.594,339.156:200.382
36107->25509:77264,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,342.238:205.594
36107->96,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,185.207:118.610,172.199:111.308,155.794:103.027,142.814:97.329,130.791:90.707,115.938:83.891,98.846:77.007,89.400:72.165,75.350:65.577,62.374:59.313
36107->105,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,185.207:118.610,172.199:111.308,155.794:103.027,142.814:97.329
36107->53986,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,198.866:118.313
36107->33:249:61943,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425
36107->94758,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,198.866:118.313,202.551:111.363
36107->886:86812:91015:91380,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,216.992:130.220
36107->39253,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991
36107->5:8668:39619:62954:48178,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229
36107->10921,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,294.046:186.564,298.542:180.289
36107->69657,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,306.078:181.726,304.882:179.465,302.782:177.268,298.583:174.490,295.606:173.922
36107->84238:58151,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,306.078:181.726,304.882:179.465,302.782:177.268,298.583:174.490,295.606:173.922,293.252:166.883
36107->43315:28233,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,306.078:181.726,304.882:179.465,302.782:177.268,298.583:174.490,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541
36107->77713,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,306.078:181.726,304.882:179.465,302.782:177.268,298.583:174.490,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808
36107->120:59343:89097,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,306.078:181.726,304.882:179.465,302.782:177.268,298.583:174.490,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808,279.519:149.801
36107->929:21305:97338,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,306.078:181.726,304.882:179.465,302.782:177.268,298.583:174.490,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808,279.519:149.801,278.802:146.350,273.596:142.477,269.223:140.680,262.142:140.680,255.137:140.236,248.338:138.117
36107->79368:32029:24856,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,306.078:181.726,304.882:179.465,302.782:177.268,298.583:174.490,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808,279.519:149.801,278.802:146.350,273.596:142.477,269.223:140.680,262.142:140.680,255.137:140.236,248.338:138.117,242.392:134.598
36107->37680,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,306.078:181.726,304.882:179.465,302.782:177.268,298.583:174.490,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808,279.519:149.801,278.802:146.350,273.596:142.477,269.223:140.680,262.142:140.680,255.137:140.236,248.338:138.117,242.392:134.598,240.449:129.276,231.048:125.270
36107->29811:59462,389.688:214.526,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.590:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,216.992:130.220,221.105:119.973,211.572:116.147
