m,trajs
"7.6-48,74,38,133,29,213","[[1632, 3], [1631, 3], [1630, 0], [1630, 1], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 2], [1630, 0], [1630, 4], [1631, 4], [1632, 0], [1632, 4], [1633, 0], [1633, 4], [1634, 0], [1634, 1], [1714, 0], [1714, 1], [1794, 0], [1794, 1], [1874, 0], [1874, 0], [1874, 3], [1873, 0], [1873, 1], [1953, 0], [1953, 1], [2033, 0], [2033, 3], [2032, 2], [1952, 0], [1952, 0], [1952, 1], [2032, 0], [2032, 3], [2031, 0], [2031, 0], [2031, 1], [2111, 0], [2111, 0], [2111, 2], [2031, 0], [2031, 0], [2031, 4], [2032, 0], [2032, 2], [1952, 0], [1952, 0], [1952, 4], [1953, 1], [2033, 0], [2033, 2], [1953, 0], [1953, 2], [1873, 0], [1873, 4], [1874, 0], [1874, 0], [1874, 2], [1794, 0], [1794, 2], [1714, 0], [1714, 2], [1634, 0], [1634, 3], [1633, 0], [1633, 3], [1632, 0], [1632, 3], [1631, 3], [1630, 0], [1630, 1], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 2], [1630, 0], [1630, 2], [1550, 3], [1549, 0], [1549, 3], [1548, 0], [1548, 4], [1549, 2], [1469, 0], [1469, 0], [1469, 2], [1389, 0], [1389, 2], [1309, 0], [1309, 0], [1309, 2], [1229, 3], [1228, 0], [1228, 0], [1228, 0], [1228, 0], [1228, 1], [1308, 4], [1309, 0], [1309, 0], [1309, 1], [1389, 0], [1389, 1], [1469, 0], [1469, 0], [1469, 3], [1468, 1], [1548, 0], [1548, 4], [1549, 0], [1549, 4], [1550, 1], [1630, 0], [1630, 4], [1631, 4], [1632, 0], [1632, 4], [1633, 0], [1633, 4], [1634, 0], [1634, 1], [1714, 0], [1714, 1], [1794, 0], [1794, 1], [1874, 0], [1874, 0], [1874, 3], [1873, 0], [1873, 1], [1953, 0], [1953, 1], [2033, 0], [2033, 2], [1953, 3], [1952, 0], [1952, 0], [1952, 1], [2032, 0], [2032, 3], [2031, 0], [2031, 0], [2031, 1], [2111, 0], [2111, 0], [2111, 2], [2031, 0], [2031, 0], [2031, 4], [2032, 0], [2032, 2], [1952, 0], [1952, 0], [1952, 1], [2032, 4], [2033, 0], [2033, 2], [1953, 0], [1953, 2], [1873, 0], [1873, 4], [1874, 0], [1874, 0], [1874, 2], [1794, 0], [1794, 2], [1714, 0], [1714, 2], [1634, 0], [1634, 3], [1633, 0], [1633, 3], [1632, 0], [1632, 3], [1631, 3], [1630, 0], [1630, 2], [1550, 3], [1549, 0], [1549, 3], [1548, 0], [1548, 4], [1549, 2], [1469, 0], [1469, 0], [1469, 2], [1389, 0], [1389, 2], [1309, 0], [1309, 0], [1309, 2], [1229, 3], [1228, 0], [1228, 0], [1228, 0], [1228, 0], [1228, 0], [1228, 0], [1228, 0], [1228, 0], [1228, 0], [1228, 0], [1228, 1], [1308, 4], [1309, 0], [1309, 0], [1309, 1], [1389, 0], [1389, 0], [1389, 4], [1390, 0], [1390, 0], [1390, 0], [1390, 0], [1390, 3], [1389, 0], [1389, 0], [1389, 1], [1469, 0], [1469, 0], [1469, 3], [1468, 1], [1548, 0], [1548, 0], [1548, 4], [1549, 0], [1549, 0], [1549, 2], [1469, 4], [1470, 0], [1470, 0], [1470, 0], [1470, 2], [1390, 0]]"
"7.6-32,50,51,210,96,61","[[1632, 3], [1631, 3], [1630, 0], [1630, 3], [1629, 2], [1549, 0], [1549, 3], [1548, 0], [1548, 4], [1549, 2], [1469, 0], [1469, 0], [1469, 2], [1389, 0], [1389, 2], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 1], [1389, 0], [1389, 0], [1389, 2], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 0], [1309, 1], [1389, 0], [1389, 1], [1469, 0], [1469, 0], [1469, 3], [1468, 1], [1548, 0], [1548, 0], [1548, 4], [1549, 2], [1469, 0], [1469, 0], [1469, 2], [1389, 0], [1389, 2], [1309, 0]]"
"7.6-208,151,254,41,36,198+1","[[1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 3], [1631, 3], [1630, 0], [1630, 1], [1710, 0], [1710, 0], [1710, 1], [1790, 0], [1790, 0], [1790, 0], [1790, 0], [1790, 0], [1790, 0], [1790, 0], [1790, 0], [1790, 2], [1710, 0], [1710, 0], [1710, 2], [1630, 0], [1630, 4], [1631, 4], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0], [1632, 0]]"
"7.6-48,74,38,155,214,98","[[1632, 3], [1631, 3], [1630, 0], [1630, 2], [1550, 3], [1549, 0], [1549, 3], [1548, 0], [1548, 3], [1547, 2], [1467, 0], [1467, 3], [1466, 2], [1386, 0], [1386, 0], [1386, 4], [1387, 1], [1467, 0], [1467, 1], [1547, 3], [1546, 0], [1546, 3], [1545, 0], [1545, 4], [1546, 0], [1546, 1], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 2], [1546, 0], [1546, 3], [1545, 0], [1545, 4], [1546, 0], [1546, 2], [1466, 4], [1467, 0], [1467, 4], [1468, 1], [1548, 0], [1548, 4], [1549, 0], [1549, 1], [1629, 4], [1630, 0], [1630, 4], [1631, 4], [1632, 0], [1632, 0], [1632, 3], [1631, 3], [1630, 0], [1630, 3], [1629, 2], [1549, 0], [1549, 3], [1548, 0], [1548, 3], [1547, 2], [1467, 0], [1467, 2], [1387, 3], [1386, 0], [1386, 3], [1385, 2], [1305, 0], [1305, 0], [1305, 4], [1306, 1], [1386, 0], [1386, 1], [1466, 4], [1467, 0], [1467, 1], [1547, 3], [1546, 0], [1546, 3], [1545, 0], [1545, 4], [1546, 0], [1546, 1], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 2], [1546, 0], [1546, 3], [1545, 0], [1545, 4], [1546, 0], [1546, 2], [1466, 4], [1467, 0], [1467, 4], [1468, 1], [1548, 0], [1548, 4], [1549, 0], [1549, 1], [1629, 4], [1630, 0], [1630, 4], [1631, 4], [1632, 0], [1632, 4], [1633, 0], [1633, 4], [1634, 0], [1634, 1], [1714, 0], [1714, 4], [1715, 4], [1716, 0], [1716, 4], [1717, 0], [1717, 4], [1718, 0], [1718, 4], [1719, 0], [1719, 0], [1719, 3], [1718, 0], [1718, 3], [1717, 0], [1717, 3], [1716, 0], [1716, 3], [1715, 3], [1714, 0], [1714, 2], [1634, 0], [1634, 3], [1633, 0], [1633, 3], [1632, 0], [1632, 3], [1631, 3], [1630, 0], [1630, 2], [1550, 3], [1549, 0], [1549, 3], [1548, 0], [1548, 2], [1468, 3], [1467, 0], [1467, 1], [1547, 3], [1546, 0], [1546, 3], [1545, 0], [1545, 4], [1546, 0], [1546, 1], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 2], [1546, 0], [1546, 3], [1545, 0], [1545, 4], [1546, 0], [1546, 2], [1466, 4], [1467, 0], [1467, 4], [1468, 1], [1548, 0], [1548, 4], [1549, 0], [1549, 4], [1550, 1], [1630, 0], [1630, 4], [1631, 4], [1632, 0], [1632, 4], [1633, 0], [1633, 0], [1633, 0], [1633, 3], [1632, 0], [1632, 3], [1631, 3], [1630, 0], [1630, 2], [1550, 3], [1549, 0], [1549, 3], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 4], [1549, 0], [1549, 1], [1629, 0], [1629, 1], [1709, 3], [1708, 0], [1708, 4], [1709, 0], [1709, 0], [1709, 3], [1708, 0], [1708, 4], [1709, 2], [1629, 0], [1629, 2], [1549, 0], [1549, 3], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 3], [1547, 2], [1467, 0], [1467, 3], [1466, 2], [1386, 0], [1386, 3], [1385, 2], [1305, 0], [1305, 3], [1304, 0], [1304, 2], [1224, 3], [1223, 0], [1223, 0], [1223, 3], [1222, 2], [1142, 0], [1142, 3], [1141, 2], [1061, 0], [1061, 3], [1060, 2], [980, 3], [979, 0], [979, 0], [979, 0], [979, 0], [979, 4], [980, 1], [1060, 4], [1061, 0], [1061, 1], [1141, 4], [1142, 0], [1142, 1], [1222, 4], [1223, 0], [1223, 0], [1223, 1], [1303, 4], [1304, 0], [1304, 4], [1305, 0], [1305, 4], [1306, 1], [1386, 0], [1386, 4], [1387, 1], [1467, 0], [1467, 4], [1468, 1], [1548, 0], [1548, 4], [1549, 0], [1549, 1], [1629, 4], [1630, 0], [1630, 4], [1631, 4], [1632, 0], [1632, 4], [1633, 0], [1633, 0], [1633, 0], [1633, 0], [1633, 0], [1633, 0], [1633, 0], [1633, 0], [1633, 0], [1633, 3], [1632, 0], [1632, 3], [1631, 3], [1630, 0], [1630, 1], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 1], [1790, 0], [1790, 3], [1789, 2], [1709, 0], [1709, 0], [1709, 0], [1709, 3], [1708, 0], [1708, 0], [1708, 1], [1788, 0], [1788, 3], [1787, 0], [1787, 1], [1867, 0], [1867, 0], [1867, 4], [1868, 0], [1868, 0], [1868, 0], [1868, 0], [1868, 3], [1867, 0], [1867, 0], [1867, 2], [1787, 0], [1787, 4], [1788, 0], [1788, 2], [1708, 0], [1708, 0], [1708, 4], [1709, 2], [1629, 0], [1629, 2], [1549, 0], [1549, 3], [1548, 0], [1548, 0], [1548, 3], [1547, 2], [1467, 0], [1467, 1], [1547, 3], [1546, 0], [1546, 3], [1545, 0], [1545, 4], [1546, 0], [1546, 1], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0], [1626, 0]]"
"7.6-20,178,229,137,47,142+1","[[2111, 2], [2031, 0], [2031, 0], [2031, 4], [2032, 0], [2032, 2], [1952, 0], [1952, 0], [1952, 1], [2032, 4], [2033, 0], [2033, 2], [1953, 0], [1953, 2], [1873, 0], [1873, 4], [1874, 0], [1874, 0], [1874, 2], [1794, 0], [1794, 2], [1714, 0], [1714, 2], [1634, 0], [1634, 3], [1633, 0], [1633, 3], [1632, 0], [1632, 3], [1631, 3], [1630, 0], [1630, 3], [1629, 2], [1549, 0], [1549, 3], [1548, 0], [1548, 3], [1547, 2], [1467, 0], [1467, 3], [1466, 1]]"
"7.6-20,178,229,137,47,142+5","[[1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0], [1548, 0]]"
"7.6-184,148,54,32,44,55","[[2111, 2], [2031, 0], [2031, 0], [2031, 4], [2032, 0], [2032, 2], [1952, 0], [1952, 0], [1952, 4], [1953, 1], [2033, 0], [2033, 2], [1953, 0], [1953, 2], [1873, 0], [1873, 0], [1873, 3], [1872, 0], [1872, 3], [1871, 0], [1871, 0], [1871, 3], [1870, 2], [1790, 0], [1790, 0], [1790, 0], [1790, 0], [1790, 2], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 2], [1630, 0], [1630, 2], [1550, 3], [1549, 0], [1549, 3], [1548, 0], [1548, 0], [1548, 4], [1549, 0], [1549, 1], [1629, 4], [1630, 0], [1630, 1], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 2], [1630, 0], [1630, 3], [1629, 2], [1549, 0], [1549, 3], [1548, 0], [1548, 3], [1547, 2], [1467, 0], [1467, 2], [1387, 3], [1386, 0], [1386, 2], [1306, 3], [1305, 0], [1305, 3], [1304, 0], [1304, 2], [1224, 3], [1223, 0], [1223, 0], [1223, 3], [1222, 2], [1142, 0], [1142, 3], [1141, 2], [1061, 0], [1061, 0], [1061, 2], [981, 2], [901, 4], [902, 0], [902, 3], [901, 0], [901, 3], [900, 0], [900, 2], [820, 0], [820, 0], [820, 1], [900, 0], [900, 4], [901, 0], [901, 4], [902, 0], [902, 1], [982, 1], [1062, 3], [1061, 0], [1061, 0], [1061, 4], [1062, 1], [1142, 0], [1142, 1], [1222, 4], [1223, 0], [1223, 0], [1223, 1], [1303, 4], [1304, 0], [1304, 4], [1305, 0], [1305, 4], [1306, 1], [1386, 0], [1386, 1], [1466, 4], [1467, 0], [1467, 1], [1547, 4], [1548, 0], [1548, 4], [1549, 0], [1549, 4], [1550, 1], [1630, 0], [1630, 1], [1710, 0], [1710, 0], [1710, 0], [1710, 0], [1710, 2], [1630, 0], [1630, 4], [1631, 4], [1632, 0], [1632, 4], [1633, 0], [1633, 4], [1634, 0], [1634, 1], [1714, 0], [1714, 4], [1715, 4], [1716, 0], [1716, 4]]"
"7.6-88,198,240,41,58,135","[[2111, 2], [2031, 0], [2031, 0], [2031, 4], [2032, 0], [2032, 2], [1952, 0], [1952, 0], [1952, 1], [2032, 4], [2033, 0], [2033, 2], [1953, 0], [1953, 2], [1873, 0], [1873, 4], [1874, 0], [1874, 0], [1874, 2], [1794, 0], [1794, 2], [1714, 0], [1714, 2], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 3], [1633, 0], [1633, 3], [1632, 0], [1632, 3], [1631, 3], [1630, 0], [1630, 3], [1629, 2], [1549, 0], [1549, 3], [1548, 0], [1548, 2], [1468, 3], [1467, 0], [1467, 3], [1466, 2], [1386, 0], [1386, 3], [1385, 2], [1305, 0], [1305, 3], [1304, 0], [1304, 2], [1224, 3], [1223, 0], [1223, 0], [1223, 4], [1224, 1], [1304, 0], [1304, 4], [1305, 0], [1305, 1], [1385, 4], [1386, 0], [1386, 4], [1387, 1], [1467, 0], [1467, 1], [1547, 4], [1548, 0], [1548, 4], [1549, 0], [1549, 1], [1629, 4], [1630, 0], [1630, 4], [1631, 4], [1632, 0], [1632, 4], [1633, 0], [1633, 4], [1634, 0], [1634, 0], [1634, 1], [1714, 0], [1714, 4], [1715, 4], [1716, 0], [1716, 4], [1717, 0], [1717, 2], [1637, 0], [1637, 0], [1637, 2], [1557, 0], [1557, 3], [1556, 2], [1476, 0], [1476, 0], [1476, 4], [1477, 2], [1397, 0], [1397, 0], [1397, 2], [1317, 0], [1317, 2], [1237, 0], [1237, 0], [1237, 2], [1157, 0], [1157, 0], [1157, 4], [1158, 2], [1078, 0], [1078, 2], [998, 0], [998, 0], [998, 3], [997, 2], [917, 0], [917, 0], [917, 2], [837, 0], [837, 0], [837, 2], [757, 3], [756, 0], [756, 0], [756, 2], [676, 0], [676, 4], [677, 0], [677, 2], [597, 0], [597, 0], [597, 4], [598, 2], [518, 0], [518, 3], [517, 0], [517, 4], [518, 0], [518, 0], [518, 3], [517, 0], [517, 4], [518, 0], [518, 3], [517, 1], [597, 0], [597, 0], [597, 1], [677, 0], [677, 3], [676, 0], [676, 1], [756, 0], [756, 0], [756, 4], [757, 1], [837, 0], [837, 0], [837, 1], [917, 0], [917, 0], [917, 4], [918, 1], [998, 0], [998, 0], [998, 1], [1078, 0], [1078, 1], [1158, 3], [1157, 0], [1157, 0], [1157, 1], [1237, 0], [1237, 0], [1237, 1], [1317, 3], [1316, 0], [1316, 0], [1316, 3], [1315, 0], [1315, 3], [1314, 0], [1314, 0], [1314, 1], [1394, 0], [1394, 1], [1474, 0], [1474, 3], [1473, 0], [1473, 1], [1553, 0], [1553, 1], [1633, 0], [1633, 4], [1634, 0], [1634, 0], [1634, 0], [1634, 3], [1633, 0], [1633, 3], [1632, 0], [1632, 3], [1631, 3], [1630, 0], [1630, 2], [1550, 3], [1549, 0], [1549, 3], [1548, 0], [1548, 3], [1547, 2], [1467, 0], [1467, 3], [1466, 2], [1386, 0], [1386, 2], [1306, 3], [1305, 0], [1305, 3], [1304, 0], [1304, 3], [1303, 2], [1223, 0], [1223, 0], [1223, 1], [1303, 4], [1304, 0], [1304, 4], [1305, 0], [1305, 1], [1385, 4], [1386, 0], [1386, 1], [1466, 4], [1467, 0], [1467, 1], [1547, 4], [1548, 0], [1548, 4], [1549, 0], [1549, 4], [1550, 1], [1630, 0], [1630, 4], [1631, 4], [1632, 0], [1632, 4], [1633, 0], [1633, 4], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 3], [1633, 0], [1633, 3], [1632, 0], [1632, 3], [1631, 3], [1630, 0], [1630, 3], [1629, 2], [1549, 0], [1549, 3], [1548, 0], [1548, 3], [1547, 2], [1467, 0], [1467, 3], [1466, 2], [1386, 0], [1386, 3], [1385, 2], [1305, 0], [1305, 3], [1304, 0], [1304, 3], [1303, 2], [1223, 0], [1223, 0], [1223, 4], [1224, 1], [1304, 0], [1304, 4], [1305, 0], [1305, 1], [1385, 4], [1386, 0], [1386, 1], [1466, 4], [1467, 0], [1467, 4], [1468, 1], [1548, 0], [1548, 4], [1549, 0], [1549, 4], [1550, 1], [1630, 0], [1630, 4], [1631, 4], [1632, 0], [1632, 4], [1633, 0], [1633, 4], [1634, 0], [1634, 0], [1634, 3], [1633, 0], [1633, 3], [1632, 0], [1632, 3], [1631, 3], [1630, 0], [1630, 2], [1550, 3], [1549, 0], [1549, 3], [1548, 0], [1548, 3], [1547, 2], [1467, 0], [1467, 2], [1387, 3], [1386, 0], [1386, 3], [1385, 2], [1305, 0], [1305, 3], [1304, 0], [1304, 3], [1303, 2], [1223, 0], [1223, 0], [1223, 4], [1224, 1], [1304, 0], [1304, 4], [1305, 0], [1305, 4], [1306, 1], [1386, 0], [1386, 1], [1466, 4], [1467, 0], [1467, 4], [1468, 1], [1548, 0], [1548, 4], [1549, 0], [1549, 4], [1550, 1], [1630, 0], [1630, 4], [1631, 4], [1632, 0], [1632, 4], [1633, 0], [1633, 4], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0], [1634, 0]]"
"7.6-4,207,140,11,128,186","[[820, 1], [900, 0], [900, 4], [901, 0], [901, 4], [902, 0], [902, 1], [982, 4], [983, 0], [983, 4], [984, 0], [984, 1], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 2], [984, 0], [984, 3], [983, 0], [983, 2], [903, 3], [902, 0], [902, 1], [982, 1], [1062, 3], [1061, 0], [1061, 0], [1061, 3], [1060, 3], [1059, 2], [979, 0], [979, 0], [979, 0], [979, 0], [979, 4], [980, 4], [981, 1], [1061, 0], [1061, 0], [1061, 2], [981, 4], [982, 2], [902, 0], [902, 1], [982, 4], [983, 0], [983, 4], [984, 0], [984, 1], [1064, 0], [1064, 0], [1064, 2], [984, 0], [984, 3], [983, 0], [983, 3], [982, 2], [902, 0], [902, 1], [982, 3], [981, 1], [1061, 0], [1061, 0], [1061, 3], [1060, 3], [1059, 2], [979, 0], [979, 0], [979, 0], [979, 0], [979, 4], [980, 1], [1060, 4], [1061, 0], [1061, 0], [1061, 2], [981, 4], [982, 2], [902, 0], [902, 4], [903, 1], [983, 0], [983, 4], [984, 0], [984, 1], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0], [1064, 0]]"
