m,trajs
"7.7-64,140,31,142,167,149+7","[[830, 1], [870, 0], [870, 0], [870, 0], [870, 0], [870, 2], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 2], [793, 0], [793, 2], [753, 0], [753, 4], [754, 0], [754, 2], [714, 0], [714, 2], [674, 0], [674, 0], [674, 4], [675, 0], [675, 4], [676, 0], [676, 0], [676, 4], [677, 2], [637, 0], [637, 0], [637, 2], [597, 0], [597, 0], [597, 2], [557, 4], [558, 0], [558, 2], [518, 0], [518, 0], [518, 3], [517, 2], [477, 0], [477, 0], [477, 2], [437, 0], [437, 0], [437, 3], [436, 2], [396, 0], [396, 0], [396, 2], [356, 0], [356, 4], [357, 0], [357, 2], [317, 0], [317, 0], [317, 4], [318, 2], [278, 0], [278, 3], [277, 0], [277, 4], [278, 0], [278, 0], [278, 3], [277, 0], [277, 4], [278, 0], [278, 1], [318, 3], [317, 0], [317, 0], [317, 1], [357, 0], [357, 3], [356, 0], [356, 1], [396, 0], [396, 0], [396, 1], [436, 4], [437, 0], [437, 0], [437, 1], [477, 0], [477, 0], [477, 4], [478, 1], [518, 0], [518, 0], [518, 1], [558, 0], [558, 3], [557, 1], [597, 0], [597, 0], [597, 1], [637, 0], [637, 0], [637, 1], [677, 3], [676, 0], [676, 0], [676, 3], [675, 0], [675, 3], [674, 0], [674, 0], [674, 1], [714, 0], [714, 1], [754, 0], [754, 3], [753, 0], [753, 1], [793, 0], [793, 1], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 1], [870, 0], [870, 0], [870, 0], [870, 0], [870, 2], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 1], [914, 0], [914, 0], [914, 2], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 1], [870, 0], [870, 0], [870, 0], [870, 0], [870, 2], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 1], [914, 0], [914, 0], [914, 2], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4], [877, 0], [877, 2], [837, 0], [837, 0], [837, 2], [797, 0], [797, 3], [796, 2], [756, 0], [756, 0], [756, 2], [716, 4], [717, 0], [717, 0], [717, 2], [677, 0], [677, 2], [637, 0], [637, 0], [637, 2], [597, 0], [597, 0], [597, 2], [557, 4], [558, 0], [558, 2], [518, 0], [518, 0], [518, 3], [517, 2], [477, 0], [477, 0], [477, 2], [437, 0], [437, 0], [437, 2], [397, 3], [396, 0], [396, 0], [396, 2], [356, 0], [356, 4], [357, 0], [357, 2], [317, 0], [317, 0], [317, 4], [318, 2], [278, 0], [278, 3], [277, 0], [277, 4], [278, 0], [278, 0], [278, 3], [277, 0], [277, 4], [278, 0], [278, 3], [277, 1], [317, 0], [317, 0], [317, 1], [357, 0], [357, 3], [356, 0], [356, 1], [396, 0], [396, 0], [396, 4], [397, 1], [437, 0], [437, 0], [437, 1], [477, 0], [477, 0], [477, 1], [517, 4], [518, 0], [518, 0], [518, 1], [558, 0], [558, 1], [598, 3], [597, 0], [597, 0], [597, 1], [637, 0], [637, 0], [637, 1], [677, 0], [677, 1], [717, 0], [717, 0], [717, 3], [716, 1], [756, 0], [756, 0], [756, 1], [796, 4], [797, 0], [797, 1], [837, 0], [837, 0], [837, 1], [877, 0], [877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 1], [914, 0], [914, 0], [914, 1], [954, 0], [954, 0], [954, 3], [953, 0], [953, 0], [953, 3], [952, 0], [952, 3], [951, 0], [951, 0], [951, 3], [950, 2], [910, 0], [910, 0], [910, 1], [950, 4], [951, 0], [951, 0], [951, 4], [952, 0], [952, 4], [953, 0], [953, 0], [953, 4], [954, 0], [954, 0], [954, 2], [914, 0], [914, 2], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4], [877, 0], [877, 2], [837, 0], [837, 0], [837, 2], [797, 0], [797, 3], [796, 2], [756, 0], [756, 0], [756, 2], [716, 4], [717, 0], [717, 0], [717, 2], [677, 0], [677, 2], [637, 0], [637, 0], [637, 2], [597, 0], [597, 0], [597, 4], [598, 2], [558, 0], [558, 2], [518, 0], [518, 0], [518, 3], [517, 2], [477, 0], [477, 0], [477, 2], [437, 0], [437, 0], [437, 3], [436, 2], [396, 0], [396, 0], [396, 2], [356, 0], [356, 4], [357, 0], [357, 2], [317, 0], [317, 0], [317, 2], [277, 4], [278, 0], [278, 3], [277, 0], [277, 4], [278, 0], [278, 0], [278, 3], [277, 0], [277, 4], [278, 0], [278, 1], [318, 3], [317, 0], [317, 0], [317, 1], [357, 0], [357, 3], [356, 0], [356, 1], [396, 0], [396, 0], [396, 1], [436, 4], [437, 0], [437, 0], [437, 1], [477, 0], [477, 0], [477, 4], [478, 1], [518, 0], [518, 0], [518, 1], [558, 0], [558, 1], [598, 3], [597, 0], [597, 0], [597, 1], [637, 0], [637, 0], [637, 1], [677, 3], [676, 0], [676, 0], [676, 3], [675, 0], [675, 3], [674, 0], [674, 0], [674, 1], [714, 0], [714, 1], [754, 0], [754, 3], [753, 0], [753, 1], [793, 0], [793, 1], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 1], [870, 0], [870, 0], [870, 0], [870, 1], [910, 0], [910, 0], [910, 0], [910, 0], [910, 0], [910, 0], [910, 0], [910, 0], [910, 3], [909, 2], [869, 0], [869, 0]]"
"7.7-64,140,31,142,167,149+27","[[1031, 0], [1031, 4], [1032, 0], [1032, 2], [992, 0], [992, 0], [992, 4], [993, 1], [1033, 0], [1033, 2], [993, 0], [993, 2], [953, 0], [953, 4], [954, 0], [954, 0], [954, 2], [914, 0], [914, 2], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3]]"
"7.7-164,125,159,153,152,106+1","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 3], [584, 2], [544, 0], [544, 0], [544, 2], [504, 0], [504, 3], [503, 0], [503, 3], [502, 2], [462, 0], [462, 1], [502, 3], [501, 1], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]"
"7.7-164,125,159,153,152,106+2","[[462, 1], [502, 4], [503, 0], [503, 4], [504, 0], [504, 1], [544, 0], [544, 0], [544, 0], [544, 4], [545, 1], [585, 0], [585, 4], [586, 0], [586, 3], [585, 0], [585, 1], [625, 0], [625, 0], [625, 1], [665, 3], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 2], [624, 4], [625, 0], [625, 0], [625, 0], [625, 2], [585, 0], [585, 4], [586, 0], [586, 3], [585, 0], [585, 2], [545, 3], [544, 0], [544, 0], [544, 0], [544, 2], [504, 0], [504, 3], [503, 0], [503, 2], [463, 3], [462, 0], [462, 1], [502, 1], [542, 3], [541, 0], [541, 0], [541, 0], [541, 4], [542, 1], [582, 0], [582, 4], [583, 1], [623, 0], [623, 0], [623, 4], [624, 1], [664, 0], [664, 2], [624, 4], [625, 0], [625, 0], [625, 0], [625, 0], [625, 3], [624, 1], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 3], [581, 2], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]"
"7.7-8,74,207,99,147,223+1","[[747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 2], [793, 0], [793, 0], [793, 1], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 2], [793, 0], [793, 0], [793, 0]]"
"7.7-8,74,207,99,147,223+2","[[833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 2], [707, 3], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2], [420, 0], [420, 0], [420, 1], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 1], [542, 3], [541, 0], [541, 0], [541, 4], [542, 1], [582, 0], [582, 4], [583, 1], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 2], [793, 0], [793, 0], [793, 0], [793, 1], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 2], [707, 3], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 2], [542, 3], [541, 0], [541, 0], [541, 2], [501, 2], [461, 4], [462, 0], [462, 3], [461, 0], [461, 3], [460, 0], [460, 2], [420, 0], [420, 0], [420, 1], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 1], [542, 3], [541, 0], [541, 0], [541, 4], [542, 1], [582, 0], [582, 1], [622, 4], [623, 0], [623, 0], [623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 4], [707, 1], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 2], [793, 0], [793, 0], [793, 0], [793, 0], [793, 1], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 2], [748, 4], [749, 0], [749, 0], [749, 2], [709, 0], [709, 2], [669, 0], [669, 0], [669, 3], [668, 2], [628, 0], [628, 0], [628, 3], [627, 2], [587, 0], [587, 0], [587, 4], [588, 1], [628, 0], [628, 0], [628, 4], [629, 1], [669, 0], [669, 0], [669, 1], [709, 0], [709, 1], [749, 0], [749, 0], [749, 1], [789, 3], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 2], [793, 0], [793, 0], [793, 0], [793, 0]]"
"7.7-8,74,207,99,147,223+3","[[833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 3], [746, 2], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 2], [793, 0], [793, 0], [793, 1], [833, 0], [833, 4], [834, 0], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 2], [748, 4], [749, 0], [749, 0], [749, 2], [709, 0], [709, 2], [669, 0], [669, 0], [669, 3], [668, 2], [628, 0], [628, 0], [628, 2], [588, 3], [587, 0], [587, 0], [587, 4], [588, 1], [628, 0], [628, 0], [628, 1], [668, 4], [669, 0], [669, 0], [669, 1], [709, 0], [709, 1], [749, 0], [749, 0], [749, 3], [748, 1], [788, 0], [788, 2], [748, 3], [747, 0], [747, 0], [747, 1], [787, 4], [788, 0], [788, 2], [748, 4], [749, 0], [749, 0], [749, 2], [709, 0], [709, 2], [669, 0], [669, 0], [669, 3], [668, 2], [628, 0], [628, 0], [628, 2], [588, 3], [587, 0], [587, 0], [587, 1], [627, 4], [628, 0], [628, 0], [628, 1], [668, 4], [669, 0], [669, 0], [669, 1], [709, 0], [709, 1], [749, 0], [749, 0], [749, 1], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 0], [747, 4], [748, 1], [788, 0], [788, 0], [788, 3], [787, 2]]"
"7.7-156,116,3,24,100,145+1","[[832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0]]"
"7.7-156,116,3,24,100,145+2","[[830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 1], [829, 0], [829, 1], [869, 3], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1], [985, 0], [985, 0], [985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 4], [869, 2], [829, 0], [829, 2], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 1], [829, 0], [829, 1], [869, 3], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1], [985, 0], [985, 0], [985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 2], [828, 4], [829, 0], [829, 2], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 3], [746, 2], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 0], [664, 0], [664, 0]]"
"7.7-248,45,124,72,127,16+1","[[460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 1], [542, 3], [541, 0], [541, 0], [541, 2], [501, 4], [502, 2], [462, 0], [462, 3], [461, 0], [461, 3], [460, 0], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 1], [542, 3], [541, 0], [541, 0], [541, 2], [501, 2], [461, 4], [462, 0], [462, 3], [461, 0], [461, 3], [460, 0], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 1], [542, 3], [541, 0], [541, 0], [541, 2], [501, 2], [461, 4], [462, 0], [462, 3], [461, 0], [461, 3], [460, 0], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 1], [542, 3], [541, 0], [541, 0], [541, 0]]"
"7.7-248,45,124,72,127,16+2","[[541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 4], [542, 1], [582, 0], [582, 1], [622, 4], [623, 0], [623, 0], [623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0], [743, 0], [743, 0], [743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 3], [581, 2], [541, 0], [541, 0], [541, 0], [541, 0], [541, 4], [542, 1], [582, 0], [582, 4], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2], [420, 0], [420, 0], [420, 1], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 1], [542, 3], [541, 0], [541, 0], [541, 1], [581, 4], [582, 0], [582, 4], [583, 1], [623, 0], [623, 0], [623, 0], [623, 4], [624, 1], [664, 0], [664, 2], [624, 4], [625, 0], [625, 0], [625, 2], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0], [587, 0], [587, 0], [587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 1], [625, 0], [625, 0], [625, 1], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 3], [581, 2], [541, 0], [541, 0], [541, 0], [541, 2], [501, 2], [461, 4], [462, 0], [462, 3], [461, 0], [461, 3], [460, 0], [460, 2], [420, 0], [420, 0], [420, 1], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 3], [501, 1], [541, 0], [541, 0], [541, 1], [581, 4], [582, 0], [582, 4], [583, 1], [623, 0], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 2], [624, 4], [625, 0], [625, 0], [625, 2], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0], [587, 0], [587, 0], [587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 1], [625, 0], [625, 0], [625, 1], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 3], [581, 2], [541, 0], [541, 0], [541, 0], [541, 2], [501, 4], [502, 2], [462, 0], [462, 3], [461, 0], [461, 3], [460, 0], [460, 2], [420, 0], [420, 0], [420, 1], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 1], [542, 3], [541, 0], [541, 0], [541, 4], [542, 1], [582, 0], [582, 1], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2], [420, 0], [420, 0], [420, 1], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 1], [542, 3], [541, 0], [541, 0], [541, 1], [581, 4], [582, 0], [582, 1], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 2], [542, 3], [541, 0]]"
"7.8-48,74,38,133,29,213+1","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 1], [829, 0], [829, 1], [869, 3], [868, 0], [868, 4], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0]]"
"7.8-48,74,38,133,29,213+16","[[587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 1], [625, 0], [625, 0], [625, 3], [624, 1], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 4], [665, 2], [625, 0], [625, 0], [625, 2], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0]]"
"7.8-48,74,38,155,214,98+1","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 1], [829, 0], [829, 3], [828, 1], [868, 0], [868, 0], [868, 0], [868, 0], [868, 3], [867, 0], [867, 0], [867, 2], [827, 0], [827, 0], [827, 0], [827, 1], [867, 0], [867, 0], [867, 4], [868, 0], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 0], [947, 4], [948, 0], [948, 0], [948, 4], [949, 1], [989, 0], [989, 0], [989, 2], [949, 3], [948, 0], [948, 0], [948, 3], [947, 0], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 0], [868, 3], [867, 0], [867, 0], [867, 2], [827, 0], [827, 0], [827, 0], [827, 0], [827, 3], [826, 0], [826, 0], [826, 0], [826, 2], [786, 0], [786, 3], [785, 0], [785, 4], [786, 0], [786, 0], [786, 2], [746, 4], [747, 0], [747, 3], [746, 2], [706, 0], [706, 3], [705, 2], [665, 0], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 3], [746, 1], [786, 0], [786, 3], [785, 0], [785, 0], [785, 0], [785, 0], [785, 4], [786, 0], [786, 4], [787, 2], [747, 0], [747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 1], [829, 0], [829, 3], [828, 1], [868, 0], [868, 0], [868, 1], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0]]"
"7.8-48,74,38,155,214,98+2","[[868, 0], [868, 4], [869, 2], [829, 0], [829, 2], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 1], [787, 3], [786, 0], [786, 3], [785, 0], [785, 0], [785, 4], [786, 0], [786, 2], [746, 4], [747, 0], [747, 3], [746, 2], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 2], [542, 3], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]"
"7.8-48,74,38,155,214,98+3","[[582, 1], [622, 4], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 1], [746, 4], [747, 0], [747, 1], [787, 3], [786, 0], [786, 3], [785, 0], [785, 4], [786, 0], [786, 1], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0]]"
"7.8-48,74,38,155,214,98+4","[[786, 3], [785, 0], [785, 4], [786, 0], [786, 4], [787, 2], [747, 0], [747, 2], [707, 3], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 3], [746, 1], [786, 0], [786, 3], [785, 0], [785, 4], [786, 0], [786, 1], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0], [826, 0]]"
"7.8-48,74,38,155,214,98+5","[[786, 3], [785, 0], [785, 4], [786, 0], [786, 4], [787, 2], [747, 0], [747, 3], [746, 2], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 2], [542, 3], [541, 0], [541, 0], [541, 4], [542, 1], [582, 0], [582, 4], [583, 1], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 4], [707, 1], [747, 0], [747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 2], [707, 3], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 3], [581, 2], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]"
"7.8-32,50,51,210,96,61+1","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 0], [789, 2], [749, 4], [750, 0]]"
"7.8-32,50,51,210,96,61+4","[[750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0]]"
"7.8-32,50,51,210,96,61+5","[[789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4]]"
"7.8-32,50,51,210,96,61+6","[[832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0]]"
"7.8-32,50,51,210,96,61+7","[[830, 3], [829, 2], [789, 0], [789, 0], [789, 4], [790, 2], [750, 0]]"
