wifi,X,Y,parents,ID,restored_x,restored_y
96995,291.0,181.0,99:80285,2_virtual,-1,-1
16786,331.0,191.0,70481:63749:80285,2_virtual,-1,-1
72307,322.0,181.0,80285:56470,2_virtual,-1,-1
13578,331.0,185.0,63749:56470,2_virtual,-1,-1
72761,296.0,158.0,70481:56470,2_virtual,-1,-1
43255,340.0,206.0,88:16442,2_virtual,-1,-1
38972,307.0,231.0,49:16442,2_virtual,-1,-1
31147,260.0,212.0,27617:45414,2_virtual,-1,-1
74327,290.0,198.0,70481:27617,2_virtual,-1,-1
35271,280.0,228.0,2080:98213,2_virtual,-1,-1
65197,310.0,173.0,10197:13,2_virtual,-1,-1
26862,365.0,209.0,13:54110,2_virtual,-1,-1
53211,251.0,208.0,2080:45414,2_virtual,-1,-1
68893,268.0,178.0,70481:47468,2_virtual,-1,-1
4058,266.0,196.0,49:10197,2_virtual,-1,-1
92628,299.0,243.0,49:98213,2_virtual,-1,-1
31437,259.0,215.0,2080:47468,2_virtual,-1,-1
89703,241.0,175.0,33:98213,2_virtual,-1,-1
68034,208.0,127.0,33:10197,2_virtual,-1,-1
72076,289.0,200.0,47468:54110,2_virtual,-1,-1
32712,289.0,191.0,70481:98213,2_virtual,-1,-1
72888,280.0,185.0,10197:98213:54110,2_virtual,-1,-1
62938,256.0,143.0,70481:10197,2_virtual,-1,-1
84939,311.0,220.0,27617:54110,2_virtual,-1,-1
16164,311.0,179.0,70481:54110,2_virtual,-1,-1
38584,261.0,200.0,2080:27617:10197,2_virtual,-1,-1
26973,289.0,232.0,27617:98213,2_virtual,-1,-1
61154,267.0,212.0,47468:98213,2_virtual,-1,-1
45156,234.0,164.0,47468:10197,2_virtual,-1,-1
56960,272.0,179.0,16442:99,2_virtual,-1,-1
53460,352.0,208.0,16442:13,2_virtual,-1,-1
12452,302.0,214.0,5:70591,2_virtual,-1,-1
10210,287.0,208.0,70591:13719,2_virtual,-1,-1
99364,279.0,197.0,13148:10197:70591,2_virtual,-1,-1
7985,303.0,197.0,52173:95,2_virtual,-1,-1
19821,219.0,135.0,7033:10197,2_virtual,-1,-1
95323,240.0,142.0,42320:10197,2_virtual,-1,-1
85900,328.0,204.0,88:37114,2_virtual,-1,-1
91751,280.0,173.0,120:37114,2_virtual,-1,-1
14457,241.0,159.0,99:22899,2_virtual,-1,-1
9193,260.0,177.0,37114:99,2_virtual,-1,-1
80693,261.0,154.0,120:22899,2_virtual,-1,-1
3581,310.0,186.0,88:22899,2_virtual,-1,-1
31006,262.0,178.0,37114:22899,2_virtual,-1,-1
97081,327.0,205.0,16442:95695,2_virtual,-1,-1
5411,232.0,128.0,10197:23286,2_virtual,-1,-1
20197,374.0,213.0,13:95695,2_virtual,-1,-1
59053,264.0,167.0,52173:41941,2_virtual,-1,-1
76000,321.0,199.0,52173:54110:95695,2_virtual,-1,-1
64428,289.0,175.0,41941:54110,2_virtual,-1,-1
83850,298.0,179.0,41941:95695,2_virtual,-1,-1
82575,297.0,223.0,49:80781,2_virtual,-1,-1
20602,294.0,251.0,49:52711,2_virtual,-1,-1
14088,321.0,188.0,22899:13,2_virtual,-1,-1
72389,275.0,192.0,22899:54549,2_virtual,-1,-1
9358,219.0,142.0,33:22899,2_virtual,-1,-1
69840,338.0,228.0,13:52711,2_virtual,-1,-1
83146,342.0,200.0,13:80781,2_virtual,-1,-1
25555,236.0,182.0,33:52711,2_virtual,-1,-1
