wifi_a,wifi_b,count,distance,meanTime,maxSpeed
88.0,120.0,11.0,115.57,4.0,28.8925
120.0,95.0,4.0,73.6,449.25,12.266666666666666
120.0,84.0,4.0,95.0,3.25,95.0
84.0,95.0,8.0,76.73,2.375,38.365
5.0,32.0,227.0,48.84,41.76211453744494,97.68
32.0,22.0,184.0,88.88,26.918478260869566,88.88
22.0,5.0,84.0,121.22,51.714285714285715,40.406666666666666
5.0,95.0,93.0,39.38,39.505376344086024,9.845
5.0,88.0,9.0,91.38,10.11111111111111,30.459999999999997
32.0,95.0,128.0,87.51,41.515625,87.51
95.0,99.0,4.0,97.82,4.75,24.455
99.0,5.0,13.0,59.06,49.0,59.06
95.0,22.0,43.0,157.9,26.348837209302324,78.95
32.0,120.0,93.0,54.21,64.16129032258064,54.21
95.0,120.0,30.0,73.6,24.4,147.2
120.0,22.0,59.0,86.98,30.677966101694917,86.98
5.0,120.0,63.0,44.14,19.96825396825397,88.28
32.0,99.0,26.0,27.73,168.07692307692307,9.243333333333334
95.0,88.0,6.0,53.3,14.0,106.6
32.0,88.0,24.0,140.16,25.166666666666668,35.04
120.0,88.0,3.0,115.57,12.666666666666666,28.8925
120.0,99.0,26.0,40.56,93.92307692307692,8.112
99.0,22.0,15.0,64.39,124.86666666666666,12.878
88.0,22.0,4.0,202.54,29.5,40.507999999999996
32.0,33.0,3.0,74.92,7.666666666666667,10.702857142857143
33.0,120.0,12.0,88.04,5.75,29.346666666666668
33.0,5.0,17.0,114.67,7.294117647058823,57.335
22.0,33.0,12.0,24.53,5.0,6.1325
95.0,33.0,6.0,153.3,61.666666666666664,306.6
5.0,105.0,1.0,173.49,7.0,24.784285714285716
105.0,120.0,4.0,146.43,13.0,20.91857142857143
105.0,32.0,1.0,130.85,1119.0,0.11693476318141197
5.0,95.0,436.0,39.38,77.6559633027523,78.76
95.0,49.0,78.0,55.08,25.0,110.16
49.0,5.0,39.0,73.03,32.38461538461539,24.343333333333334
5.0,88.0,12.0,91.38,381.8333333333333,11.4225
88.0,95.0,125.0,53.3,43.864,106.6
49.0,88.0,3.0,82.73,140.0,5.170625
22.0,33.0,151.0,24.53,213.32450331125827,24.53
22.0,105.0,11.0,63.38,812.9090909090909,21.12666666666667
105.0,33.0,15.0,59.19,373.6666666666667,19.73
22.0,5.0,3.0,121.22,7.0,24.244
5.0,33.0,1.0,114.67,168.0,0.6825595238095238
33.0,66.0,1.0,211.28,32.0,6.6025
66.0,96.0,1.0,64.72,8.0,8.09
96.0,33.0,1.0,148.12,206.0,0.7190291262135923
22.0,96.0,2.0,150.17,2837.5,3.2645652173913042
33.0,99.0,4.0,55.62,4.25,27.81
99.0,120.0,2.0,40.56,2.0,20.28
120.0,22.0,2.0,86.98,4.0,21.745
22.0,99.0,2.0,64.39,6.5,10.731666666666667
49.0,95.0,483.0,55.08,22.77639751552795,110.16
49.0,5.0,234.0,73.03,24.94017094017094,73.03
49.0,22.0,3.0,190.46,23.666666666666668,38.092
22.0,5.0,5.0,121.22,16.4,13.46888888888889
5.0,95.0,147.0,39.38,37.476190476190474,78.76
49.0,33.0,9.0,179.48,36.111111111111114,44.87
49.0,92.0,2.0,211.31,11.0,35.218333333333334
92.0,95.0,5.0,156.67,56.2,313.34
49.0,88.0,31.0,82.73,12.387096774193548,41.365
5.0,13.0,4.0,114.24,7.75,28.56
13.0,95.0,8.0,76.05,5.0,152.1
88.0,5.0,40.0,91.38,34.625,182.76
95.0,33.0,7.0,153.3,652.2857142857143,10.950000000000001
95.0,88.0,116.0,53.3,8.043103448275861,106.6
92.0,5.0,3.0,160.5,69.33333333333333,160.5
88.0,13.0,1.0,22.87,9.0,2.5411111111111113
13.0,49.0,1.0,99.52,0.0,199.04
95.0,99.0,2.0,97.82,1099.0,24.455
99.0,33.0,1.0,55.62,230.0,0.24182608695652172
33.0,22.0,35.0,24.53,40.51428571428571,4.906000000000001
33.0,105.0,5.0,59.19,9.4,29.595
22.0,105.0,1.0,63.38,3.0,21.12666666666667
22.0,120.0,8.0,86.98,5.75,28.993333333333336
5.0,120.0,2.0,44.14,0.5,88.28
99.0,88.0,1.0,147.2,10.0,14.719999999999999
88.0,32.0,1.0,140.16,5224.0,0.02683001531393568
32.0,95.0,1.0,87.51,1121.0,0.07806422836752899
33.0,5.0,1.0,114.67,11.0,10.424545454545454
95.0,5.0,86.0,39.38,31.732558139534884,39.38
95.0,49.0,16.0,55.08,105.125,55.08
49.0,5.0,4.0,73.03,145.5,18.2575
95.0,88.0,22.0,53.3,83.68181818181819,106.6
88.0,5.0,2.0,91.38,1452.0,10.153333333333332
95.0,13.0,2.0,76.05,1130.5,0.17645011600928073
95.0,5.0,140.0,39.38,87.87142857142857,78.76
95.0,88.0,37.0,53.3,16.91891891891892,106.6
95.0,33.0,3.0,153.3,14.0,51.1
33.0,32.0,1.0,74.92,4.0,18.73
32.0,84.0,4.0,57.42,8.0,28.71
84.0,95.0,2.0,76.73,2.0,76.73
5.0,32.0,5.0,48.84,313.2,48.84
32.0,95.0,10.0,87.51,426.6,17.502000000000002
5.0,88.0,27.0,91.38,156.2962962962963,45.69
88.0,84.0,4.0,126.06,7.0,21.01
84.0,22.0,1.0,146.05,51.0,2.8637254901960785
22.0,88.0,2.0,202.54,5.5,40.507999999999996
95.0,22.0,13.0,157.9,12.307692307692308,52.63333333333333
22.0,32.0,5.0,88.88,8.6,88.88
5.0,120.0,4.0,44.14,0.0,88.28
120.0,22.0,2.0,86.98,6.0,21.745
95.0,120.0,1.0,73.6,5.0,14.719999999999999
5.0,22.0,5.0,121.22,5.4,30.305
88.0,13.0,1.0,22.87,2.0,11.435
13.0,5.0,2.0,114.24,84.0,114.24
5.0,99.0,21.0,59.06,61.285714285714285,118.12
99.0,95.0,10.0,97.82,7.7,48.91
5.0,33.0,1.0,114.67,49.0,2.340204081632653
33.0,120.0,1.0,88.04,95.0,0.9267368421052632
5.0,84.0,1.0,58.5,3.0,19.5
88.0,99.0,5.0,147.2,2.0,73.6
13.0,32.0,1.0,163.03,4418.0,0.0369013128112268
95.0,5.0,4213.0,39.38,7.894374554948968,78.76
95.0,13.0,189.0,76.05,6.391534391534392,152.1
13.0,5.0,108.0,114.24,9.527777777777779,228.48
95.0,88.0,219.0,53.3,48.87671232876713,106.6
88.0,5.0,99.0,91.38,16.12121212121212,182.76
5.0,99.0,76.0,59.06,7.368421052631579,118.12
99.0,95.0,83.0,97.82,8.301204819277109,48.91
5.0,22.0,30.0,121.22,11.7,242.44
22.0,95.0,62.0,157.9,28.338709677419356,157.9
88.0,99.0,3.0,147.2,37.0,147.2
22.0,88.0,5.0,202.54,65.6,101.27
99.0,22.0,2.0,64.39,78.0,2.146333333333333
13.0,22.0,3.0,223.94,77.66666666666667,55.985
95.0,105.0,2.0,212.35,6.5,106.175
88.0,13.0,10.0,22.87,88.3,11.435
13.0,99.0,6.0,169.72,8.166666666666666,339.44
13.0,95.0,66.0,76.05,166.24242424242425,152.1
13.0,88.0,73.0,22.87,237.3972602739726,22.87
13.0,5.0,35.0,114.24,388.4,114.24
95.0,88.0,15.0,53.3,944.6,106.6
88.0,5.0,8.0,91.38,100.125,45.69
5.0,95.0,5.0,39.38,1381.0,0.07265682656826569
84.0,101.0,21.0,29.03,51.523809523809526,7.2575
84.0,49.0,18.0,60.58,831.4444444444445,121.16
101.0,120.0,1.0,122.42,32.0,3.825625
120.0,96.0,1.0,235.24,50.0,4.7048000000000005
96.0,84.0,1.0,264.4,1593.0,0.16597614563716256
49.0,95.0,275.0,55.08,82.81818181818181,110.16
49.0,120.0,2.0,116.86,435.5,0.5645410628019324
49.0,84.0,1.0,60.58,52.0,1.165
84.0,32.0,1.0,57.42,140.0,0.41014285714285714
32.0,22.0,4.0,88.88,2.0,44.44
22.0,33.0,5.0,24.53,5.6,4.906000000000001
33.0,5.0,1.0,114.67,4.0,28.6675
5.0,32.0,1.0,48.84,2.0,24.42
33.0,32.0,2.0,74.92,6.0,12.486666666666666
22.0,49.0,1.0,190.46,3371.0,0.056499555028181554
95.0,5.0,1.0,39.38,4.0,9.845
5.0,49.0,1.0,73.03,3.0,24.343333333333334
5.0,22.0,481.0,121.22,29.41787941787942,60.61
5.0,99.0,54.0,59.06,12.796296296296296,118.12
99.0,22.0,220.0,64.39,9.586363636363636,128.78
99.0,33.0,23.0,55.62,22.47826086956522,55.62
99.0,120.0,114.0,40.56,7.350877192982456,81.12
22.0,105.0,20.0,63.38,14.15,31.69
105.0,5.0,4.0,173.49,24.75,57.830000000000005
22.0,120.0,937.0,86.98,16.43223052294557,173.96
5.0,120.0,192.0,44.14,21.713541666666668,88.28
22.0,33.0,204.0,24.53,34.416666666666664,8.176666666666668
33.0,5.0,98.0,114.67,16.571428571428573,114.67
120.0,33.0,128.0,88.04,19.9921875,88.04
105.0,120.0,7.0,146.43,25.0,24.405
33.0,105.0,7.0,59.19,31.142857142857142,14.7975
5.0,22.0,14.0,121.22,17.142857142857142,40.406666666666666
22.0,95.0,19.0,157.9,2681.842105263158,78.95
95.0,5.0,20.0,39.38,16.35,7.876
5.0,84.0,8.0,58.5,13.875,9.75
95.0,84.0,4.0,76.73,0.75,153.46
95.0,88.0,14.0,53.3,3.9285714285714284,26.65
88.0,5.0,13.0,91.38,4.538461538461538,30.459999999999997
22.0,84.0,2.0,146.05,2.5,73.025
88.0,22.0,3.0,202.54,15.333333333333334,28.934285714285714
22.0,33.0,14.0,24.53,6.357142857142857,8.176666666666668
22.0,99.0,4.0,64.39,6.5,64.39
22.0,105.0,3.0,63.38,35.333333333333336,9.054285714285715
33.0,99.0,11.0,55.62,1309.2727272727273,55.62
99.0,120.0,5.0,40.56,6.8,8.112
99.0,32.0,12.0,27.73,12.166666666666666,13.865
120.0,32.0,3.0,54.21,14.0,13.5525
32.0,5.0,47.0,48.84,8.25531914893617,97.68
5.0,99.0,20.0,59.06,3.4,59.06
5.0,22.0,2.0,121.22,4.0,30.305
22.0,99.0,6.0,64.39,6.5,10.731666666666667
32.0,22.0,2.0,88.88,3.0,29.626666666666665
22.0,33.0,3.0,24.53,6.0,4.088333333333334
33.0,5.0,7.0,114.67,6.714285714285714,57.335
22.0,95.0,1.0,157.9,3.0,52.63333333333333
95.0,33.0,1.0,153.3,3.0,51.1
32.0,33.0,3.0,74.92,76.66666666666667,10.702857142857143
120.0,33.0,2.0,88.04,121.0,22.01
5.0,95.0,2.0,39.38,6.5,6.5633333333333335
32.0,95.0,5.0,87.51,4.0,21.8775
95.0,120.0,1.0,73.6,0.0,147.2
120.0,5.0,1.0,44.14,6.0,7.3566666666666665
99.0,95.0,6.0,97.82,4.5,48.91
13.0,95.0,58.0,76.05,456.0,152.1
13.0,5.0,4.0,114.24,449.25,38.08
13.0,88.0,30.0,22.87,413.93333333333334,45.74
88.0,95.0,34.0,53.3,394.88235294117646,53.3
22.0,99.0,204.0,64.39,61.68627450980392,128.78
22.0,105.0,24.0,63.38,184.79166666666666,63.38
105.0,99.0,1.0,114.55,5.0,22.91
22.0,32.0,23.0,88.88,4.565217391304348,88.88
22.0,33.0,254.0,24.53,37.43307086614173,6.1325
33.0,5.0,17.0,114.67,249.1764705882353,38.223333333333336
5.0,99.0,2.0,59.06,4288.0,0.021168458781362007
33.0,99.0,10.0,55.62,2.4,111.24
33.0,32.0,9.0,74.92,55.0,14.984
33.0,120.0,13.0,88.04,11.076923076923077,29.346666666666668
120.0,95.0,10.0,73.6,1.4,147.2
95.0,33.0,11.0,153.3,2.727272727272727,76.65
22.0,5.0,18.0,121.22,18.444444444444443,30.305
5.0,32.0,77.0,48.84,7.285714285714286,48.84
22.0,120.0,25.0,86.98,9.24,86.98
32.0,120.0,12.0,54.21,6.25,27.105
120.0,5.0,1.0,44.14,7.0,6.305714285714286
22.0,95.0,6.0,157.9,5.666666666666667,315.8
32.0,99.0,2.0,27.73,5745.5,27.73
5.0,105.0,1.0,173.49,233.0,0.7445922746781116
33.0,105.0,4.0,59.19,14.5,19.73
32.0,95.0,1.0,87.51,6.0,14.585
22.0,13.0,1.0,223.94,7.0,31.99142857142857
13.0,120.0,1.0,137.04,1.0,137.04
22.0,99.0,18.0,64.39,3265.5,10.731666666666667
22.0,105.0,2.0,63.38,96.5,1.5845
22.0,33.0,2.0,24.53,6.5,4.088333333333334
33.0,22.0,6.0,24.53,4330.5,4.088333333333334
33.0,32.0,1.0,74.92,161.0,0.4653416149068323
32.0,99.0,1.0,27.73,31826.0,0.0008713001948092755
95.0,5.0,456.0,39.38,44.87061403508772,39.38
5.0,22.0,24.0,121.22,6.208333333333333,40.406666666666666
22.0,95.0,24.0,157.9,5.458333333333333,157.9
95.0,49.0,12.0,55.08,71.25,110.16
22.0,120.0,1.0,86.98,96.0,0.9060416666666667
120.0,5.0,3.0,44.14,2.6666666666666665,88.28
5.0,32.0,4.0,48.84,8.25,24.42
32.0,22.0,3.0,88.88,1.6666666666666667,88.88
95.0,120.0,1.0,73.6,2.0,36.8
95.0,32.0,1.0,87.51,9.0,9.723333333333334
95.0,88.0,33.0,53.3,52.484848484848484,53.3
88.0,5.0,25.0,91.38,17.4,45.69
5.0,49.0,5.0,73.03,24.4,12.171666666666667
49.0,13.0,1.0,99.52,0.0,199.04
13.0,95.0,5.0,76.05,34.4,76.05
49.0,88.0,2.0,82.73,42.5,41.365
5.0,13.0,4.0,114.24,3.75,114.24
5.0,84.0,6.0,58.5,5.666666666666667,14.625
84.0,95.0,13.0,76.73,6.538461538461538,76.73
95.0,33.0,7.0,153.3,3.857142857142857,76.65
33.0,5.0,8.0,114.67,3.5,114.67
5.0,101.0,3.0,82.63,32.333333333333336,13.771666666666667
22.0,13.0,1.0,223.94,1.0,223.94
13.0,120.0,1.0,137.04,1.0,137.04
120.0,33.0,1.0,88.04,5.0,17.608
88.0,22.0,1.0,202.54,8.0,25.3175
101.0,95.0,1.0,90.35,1.0,90.35
95.0,99.0,9.0,97.82,10.555555555555555,48.91
99.0,5.0,4.0,59.06,3.5,29.53
88.0,99.0,2.0,147.2,2.5,73.6
99.0,13.0,1.0,169.72,0.0,339.44
13.0,88.0,9.0,22.87,7.333333333333333,22.87
99.0,84.0,2.0,84.36,5.0,16.872
120.0,84.0,1.0,95.0,3.0,31.666666666666668
22.0,33.0,9.0,24.53,109.44444444444444,4.906000000000001
33.0,99.0,3.0,55.62,1.3333333333333333,55.62
99.0,22.0,21.0,64.39,362.14285714285717,16.0975
22.0,105.0,11.0,63.38,1041.6363636363637,63.38
105.0,99.0,1.0,114.55,251.0,0.45637450199203183
22.0,105.0,7.0,63.38,71.0,9.054285714285715
105.0,99.0,1.0,114.55,44.0,2.603409090909091
99.0,22.0,17.0,64.39,9.588235294117647,12.878
22.0,33.0,2.0,24.53,6.5,6.1325
22.0,99.0,92.0,64.39,71.6413043478261,128.78
99.0,105.0,2.0,114.55,248.5,0.6060846560846561
105.0,22.0,6.0,63.38,87.66666666666667,7.042222222222223
22.0,120.0,70.0,86.98,131.14285714285714,86.98
22.0,33.0,72.0,24.53,62.986111111111114,4.088333333333334
22.0,32.0,21.0,88.88,141.61904761904762,88.88
32.0,99.0,7.0,27.73,109.57142857142857,2.520909090909091
99.0,33.0,36.0,55.62,49.77777777777778,55.62
120.0,32.0,13.0,54.21,125.3076923076923,108.42
99.0,120.0,46.0,40.56,26.0,81.12
33.0,120.0,24.0,88.04,119.66666666666667,22.01
105.0,33.0,5.0,59.19,33.2,5.919
33.0,32.0,7.0,74.92,245.57142857142858,18.73
105.0,120.0,1.0,146.43,189.0,0.7747619047619048
5.0,32.0,311.0,48.84,67.59807073954984,97.68
5.0,99.0,4.0,59.06,40.5,59.06
99.0,32.0,12.0,27.73,377.75,2.773
32.0,101.0,2.0,86.22,19.5,10.7775
5.0,120.0,5.0,44.14,8.6,14.713333333333333
5.0,22.0,2.0,121.22,6.5,30.305
120.0,22.0,1.0,86.98,1.0,86.98
22.0,33.0,3.0,24.53,6.0,4.088333333333334
33.0,5.0,1.0,114.67,3.0,38.223333333333336
32.0,22.0,1.0,88.88,1295.0,0.06863320463320463
22.0,95.0,1.0,157.9,5.0,31.580000000000002
95.0,33.0,1.0,153.3,2.0,76.65
33.0,32.0,1.0,74.92,32.0,2.34125
32.0,84.0,4.0,57.42,6.5,28.71
32.0,95.0,2.0,87.51,6.5,14.585
95.0,88.0,725.0,53.3,41.12275862068965,106.6
88.0,92.0,2.0,149.17,1707.5,0.2841333333333333
95.0,13.0,6.0,76.05,620.0,38.025
88.0,5.0,4.0,91.38,3.25,45.69
5.0,95.0,3.0,39.38,6.666666666666667,6.5633333333333335
88.0,49.0,5.0,82.73,4.4,27.576666666666668
95.0,49.0,8.0,55.08,4.875,110.16
5.0,49.0,1.0,73.03,7.0,10.432857142857143
88.0,13.0,2.0,22.87,245.5,22.87
95.0,5.0,179.0,39.38,68.69832402234637,39.38
5.0,105.0,3.0,173.49,15.666666666666666,28.915000000000003
105.0,95.0,3.0,212.35,243.0,424.7
5.0,92.0,3.0,160.5,22.666666666666668,53.5
5.0,88.0,39.0,91.38,29.128205128205128,91.38
88.0,95.0,107.0,53.3,38.12149532710281,106.6
95.0,22.0,18.0,157.9,4.722222222222222,157.9
5.0,49.0,46.0,73.03,151.2608695652174,36.515
49.0,95.0,99.0,55.08,27.727272727272727,110.16
95.0,13.0,10.0,76.05,5.5,152.1
13.0,5.0,4.0,114.24,7.0,228.48
5.0,120.0,8.0,44.14,1.5,44.14
120.0,33.0,3.0,88.04,3.6666666666666665,29.346666666666668
33.0,22.0,49.0,24.53,7.755102040816326,6.1325
22.0,66.0,1.0,210.79,26.0,8.107307692307693
66.0,95.0,1.0,364.53,3.0,121.50999999999999
95.0,92.0,5.0,156.67,7.8,313.34
92.0,49.0,2.0,211.31,8.5,52.8275
88.0,13.0,5.0,22.87,4.6,22.87
13.0,49.0,2.0,99.52,133.0,99.52
88.0,49.0,9.0,82.73,42.888888888888886,13.788333333333334
5.0,33.0,12.0,114.67,3.8333333333333335,57.335
33.0,32.0,3.0,74.92,5.666666666666667,18.73
33.0,88.0,5.0,201.51,73.4,201.51
33.0,95.0,12.0,153.3,4.416666666666667,76.65
22.0,49.0,3.0,190.46,13.333333333333334,190.46
33.0,99.0,8.0,55.62,1.25,55.62
99.0,120.0,2.0,40.56,3.5,20.28
120.0,22.0,5.0,86.98,4.4,43.49
99.0,5.0,8.0,59.06,10.625,59.06
5.0,32.0,8.0,48.84,2.75,24.42
32.0,22.0,12.0,88.88,3.75,29.626666666666665
95.0,99.0,6.0,97.82,128.66666666666666,24.455
99.0,49.0,2.0,126.11,6.5,21.018333333333334
99.0,88.0,1.0,147.2,29.0,5.075862068965517
95.0,120.0,2.0,73.6,284.5,0.7999999999999999
95.0,84.0,3.0,76.73,317.3333333333333,38.365
88.0,22.0,3.0,202.54,7.333333333333333,33.75666666666667
13.0,99.0,1.0,169.72,0.0,339.44
22.0,84.0,1.0,146.05,0.0,292.1
120.0,32.0,6.0,54.21,1.0,54.21
5.0,22.0,6.0,121.22,6.666666666666667,30.305
32.0,95.0,3.0,87.51,6.0,14.585
49.0,105.0,3.0,235.59,27.333333333333332,78.53
105.0,88.0,1.0,260.65,918.0,0.2839324618736383
95.0,5.0,196.0,39.38,62.45918367346939,39.38
5.0,99.0,35.0,59.06,8.685714285714285,118.12
99.0,95.0,23.0,97.82,72.3913043478261,48.91
95.0,92.0,9.0,156.67,4.111111111111111,78.335
95.0,88.0,60.0,53.3,8.566666666666666,106.6
95.0,22.0,19.0,157.9,12.157894736842104,157.9
95.0,33.0,7.0,153.3,129.28571428571428,76.65
33.0,120.0,16.0,88.04,5.625,29.346666666666668
120.0,22.0,28.0,86.98,6.464285714285714,86.98
22.0,33.0,13.0,24.53,9.846153846153847,6.1325
22.0,99.0,16.0,64.39,11.125,128.78
22.0,5.0,38.0,121.22,53.23684210526316,40.406666666666666
95.0,49.0,17.0,55.08,83.52941176470588,13.77
49.0,5.0,9.0,73.03,28.0,18.2575
5.0,13.0,16.0,114.24,5.625,114.24
13.0,95.0,13.0,76.05,44.15384615384615,38.025
13.0,101.0,1.0,151.73,4.0,37.9325
101.0,22.0,1.0,174.47,254.0,0.6868897637795276
5.0,32.0,10.0,48.84,29.2,97.68
32.0,95.0,4.0,87.51,182.0,21.8775
95.0,120.0,4.0,73.6,13.0,14.719999999999999
33.0,32.0,8.0,74.92,17.75,9.365
88.0,13.0,16.0,22.87,2.5625,45.74
13.0,120.0,1.0,137.04,2.0,68.52
13.0,22.0,2.0,223.94,4.5,74.64666666666666
88.0,5.0,20.0,91.38,5.35,45.69
95.0,101.0,7.0,90.35,21.0,22.5875
49.0,88.0,7.0,82.73,45.285714285714285,20.6825
95.0,84.0,1.0,76.73,843.0,0.09102016607354686
84.0,49.0,1.0,60.58,104.0,0.5825
5.0,33.0,15.0,114.67,4.533333333333333,229.34
22.0,88.0,4.0,202.54,5.5,50.635
88.0,99.0,10.0,147.2,21.9,147.2
22.0,92.0,1.0,180.08,1.0,180.08
88.0,33.0,1.0,201.51,1.0,201.51
33.0,99.0,2.0,55.62,1.5,55.62
99.0,13.0,3.0,169.72,0.6666666666666666,339.44
99.0,32.0,1.0,27.73,3.0,9.243333333333334
32.0,22.0,8.0,88.88,3.25,44.44
99.0,120.0,6.0,40.56,1.6666666666666667,81.12
120.0,5.0,64.0,44.14,3.6875,88.28
120.0,32.0,13.0,54.21,0.9230769230769231,108.42
99.0,84.0,1.0,84.36,4.0,21.09
84.0,101.0,1.0,29.03,1.0,29.03
101.0,99.0,1.0,113.35,8.0,14.16875
49.0,101.0,1.0,54.17,0.0,108.34
5.0,92.0,1.0,160.5,5.0,32.1
49.0,92.0,1.0,211.31,1.0,211.31
88.0,92.0,4.0,149.17,8.0,18.64625
95.0,5.0,76.0,39.38,342.9342105263158,9.845
5.0,88.0,9.0,91.38,43.666666666666664,30.459999999999997
88.0,95.0,27.0,53.3,57.851851851851855,53.3
95.0,84.0,3.0,76.73,716.3333333333334,0.19425316455696204
84.0,22.0,1.0,146.05,663.0,0.22028657616892913
22.0,95.0,4.0,157.9,306.5,78.95
5.0,101.0,3.0,82.63,914.6666666666666,0.9497701149425287
101.0,95.0,3.0,90.35,338.0,1.254861111111111
84.0,101.0,5.0,29.03,8.0,58.06
5.0,22.0,7.0,121.22,48.42857142857143,30.305
5.0,84.0,1.0,58.5,472.0,0.1239406779661017
95.0,88.0,1288.0,53.3,25.229037267080745,106.6
95.0,13.0,8.0,76.05,12.0,38.025
88.0,13.0,9.0,22.87,106.22222222222223,11.435
95.0,92.0,4.0,156.67,328.25,52.22333333333333
88.0,92.0,1.0,149.17,8.0,18.64625
92.0,13.0,1.0,154.36,6.0,25.72666666666667
95.0,88.0,199.0,53.3,240.20603015075378,106.6
95.0,92.0,10.0,156.67,1138.8,52.22333333333333
95.0,13.0,9.0,76.05,7.333333333333333,76.05
88.0,13.0,5.0,22.87,5.8,45.74
88.0,49.0,4.0,82.73,9.5,13.788333333333334
88.0,92.0,3.0,149.17,9.666666666666666,49.72333333333333
49.0,92.0,1.0,211.31,1.0,211.31
49.0,95.0,2.0,55.08,4.5,13.77
88.0,5.0,3.0,91.38,5.0,45.69
5.0,49.0,1.0,73.03,4.0,18.2575
95.0,5.0,2.0,39.38,612.0,9.845
95.0,88.0,55.0,53.3,290.72727272727275,106.6
95.0,5.0,94.0,39.38,81.25531914893617,13.126666666666667
95.0,13.0,18.0,76.05,7.166666666666667,76.05
5.0,49.0,2.0,73.03,5.5,18.2575
49.0,84.0,1.0,60.58,1.0,60.58
84.0,95.0,2.0,76.73,0.0,153.46
5.0,84.0,1.0,58.5,8.0,7.3125
95.0,92.0,22.0,156.67,10.772727272727273,313.34
95.0,49.0,40.0,55.08,25.925,13.77
49.0,88.0,1.0,82.73,1897.0,0.043610964681075386
88.0,5.0,8.0,91.38,5.0,45.69
5.0,99.0,17.0,59.06,1.1176470588235294,118.12
99.0,95.0,16.0,97.82,4.25,48.91
88.0,99.0,1.0,147.2,2.0,73.6
5.0,22.0,1.0,121.22,5.0,24.244
22.0,95.0,1.0,157.9,3.0,52.63333333333333
88.0,13.0,12.0,22.87,0.25,45.74
13.0,5.0,1.0,114.24,3.0,38.08
88.0,92.0,11.0,149.17,6.818181818181818,149.17
13.0,92.0,3.0,154.36,7.0,22.051428571428573
33.0,22.0,78.0,24.53,131.44871794871796,6.1325
22.0,99.0,75.0,64.39,256.3333333333333,64.39
99.0,33.0,18.0,55.62,775.8888888888889,111.24
33.0,120.0,11.0,88.04,131.36363636363637,3.3861538461538463
120.0,22.0,17.0,86.98,666.2352941176471,4.577894736842105
99.0,120.0,8.0,40.56,276.25,20.28
101.0,84.0,29.0,29.03,971.2758620689655,58.06
101.0,5.0,1.0,82.63,447.0,0.18485458612975392
5.0,22.0,2.0,121.22,6.5,30.305
5.0,84.0,3.0,58.5,4721.333333333333,0.16295264623955433
84.0,99.0,2.0,84.36,130.0,5.624
101.0,99.0,1.0,113.35,88.0,1.2880681818181818
22.0,33.0,10.0,24.53,1935.2,6.1325
33.0,95.0,2.0,153.3,14031.0,0.012275784753363229
33.0,5.0,1.0,114.67,3.0,38.223333333333336
5.0,22.0,2.0,121.22,19.5,13.46888888888889
33.0,120.0,1.0,88.04,71.0,1.24
120.0,22.0,3.0,86.98,9.666666666666666,43.49
22.0,32.0,2.0,88.88,240.5,29.626666666666665
32.0,5.0,4.0,48.84,64.5,48.84
5.0,120.0,1.0,44.14,3.0,14.713333333333333
101.0,84.0,538.0,29.03,61.06877323420074,58.06
84.0,88.0,5.0,126.06,44.6,42.02
101.0,49.0,4.0,54.17,9.75,27.085
84.0,5.0,3.0,58.5,210.33333333333334,0.5969387755102041
84.0,22.0,8.0,146.05,9.125,48.68333333333334
22.0,95.0,1.0,157.9,4.0,39.475
95.0,88.0,3.0,53.3,3.0,17.766666666666666
22.0,120.0,4.0,86.98,1.75,86.98
120.0,95.0,2.0,73.6,2.0,36.8
95.0,84.0,2.0,76.73,6.5,76.73
88.0,22.0,2.0,202.54,6.0,33.75666666666667
120.0,84.0,1.0,95.0,1.0,95.0
84.0,33.0,1.0,130.17,3.0,43.38999999999999
33.0,32.0,1.0,74.92,4.0,18.73
32.0,22.0,1.0,88.88,2.0,44.44
5.0,22.0,4.0,121.22,5.25,30.305
5.0,120.0,1.0,44.14,3.0,14.713333333333333
88.0,5.0,2.0,91.38,3.0,30.459999999999997
101.0,22.0,2.0,174.47,47.5,174.47
22.0,99.0,20.0,64.39,350.1,128.78
22.0,33.0,88.0,24.53,41.36363636363637,8.176666666666668
33.0,99.0,11.0,55.62,865.2727272727273,55.62
99.0,5.0,5.0,59.06,1572.2,59.06
5.0,33.0,5.0,114.67,444.4,28.6675
33.0,105.0,1.0,59.19,1948.0,0.03038501026694045
105.0,120.0,1.0,146.43,9710.0,0.01508032955715757
120.0,22.0,29.0,86.98,179.51724137931035,173.96
33.0,120.0,22.0,88.04,35.90909090909091,14.673333333333334
120.0,99.0,3.0,40.56,73.0,2.2533333333333334
5.0,120.0,7.0,44.14,18.285714285714285,11.035
22.0,95.0,1.0,157.9,15.0,10.526666666666667
95.0,99.0,1.0,97.82,31.0,3.1554838709677417
5.0,22.0,13.0,121.22,28.692307692307693,13.46888888888889
33.0,66.0,1.0,211.28,95.0,2.224
66.0,22.0,1.0,210.79,2966.0,0.07106877950101147
22.0,33.0,157.0,24.53,80.99363057324841,8.176666666666668
33.0,5.0,20.0,114.67,762.4,57.335
33.0,120.0,14.0,88.04,8.357142857142858,22.01
120.0,22.0,9.0,86.98,44.111111111111114,86.98
5.0,22.0,16.0,121.22,5.625,40.406666666666666
33.0,32.0,7.0,74.92,2576.285714285714,14.984
32.0,120.0,12.0,54.21,5.166666666666667,54.21
