wifi,X,Y,parents,ID,restored_x,restored_y
81126,240.0,158.0,33:99:5,1_virtual,-1,-1
60221,268.0,167.0,120:99:5,1_virtual,-1,-1
37427,241.0,137.0,120:99:22,1_virtual,-1,-1
15762,284.0,266.0,49:101,1_virtual,-1,-1
58826,327.0,177.0,88:13:22,1_virtual,-1,-1
21444,253.0,156.0,120:33:5,1_virtual,-1,-1
82522,256.0,166.0,32:22:95,1_virtual,-1,-1
61216,355.0,239.0,49:13,1_virtual,-1,-1
76205,379.0,137.0,88:92,1_virtual,-1,-1
70694,337.0,227.0,88:49:95,1_virtual,-1,-1
73823,325.0,222.0,88:49:5,1_virtual,-1,-1
5019,268.0,176.0,32:120:5,1_virtual,-1,-1
45845,344.0,229.0,49:13:95,1_virtual,-1,-1
7781,288.0,214.0,84:5:95,1_virtual,-1,-1
93266,306.0,215.0,88:84:5,1_virtual,-1,-1
44047,318.0,220.0,88:84:95,1_virtual,-1,-1
76246,278.0,185.0,88:84:22,1_virtual,-1,-1
24817,336.0,206.0,5:13:95,1_virtual,-1,-1
44569,354.0,207.0,88:5:13,1_virtual,-1,-1
88893,241.0,146.0,32:120:22,1_virtual,-1,-1
13613,237.0,153.0,32:33:120,1_virtual,-1,-1
18372,252.0,164.0,32:99:120,1_virtual,-1,-1
59802,181.0,108.0,105:22:33,1_virtual,-1,-1
43677,191.0,127.0,105:99,1_virtual,-1,-1
55914,226.0,179.0,105:49,1_virtual,-1,-1
93128,168.0,111.0,105:33,1_virtual,-1,-1
74867,211.0,123.0,120:105,1_virtual,-1,-1
35813,280.0,172.0,120:99:95,1_virtual,-1,-1
12406,226.0,179.0,49:105,1_virtual,-1,-1
81008,220.0,135.0,120:105:99,1_virtual,-1,-1
76562,192.0,126.0,105:99:33,1_virtual,-1,-1
99358,269.0,154.0,120:22:95,1_virtual,-1,-1
81533,328.0,181.0,120:88,1_virtual,-1,-1
9142,287.0,155.0,120:88:22,1_virtual,-1,-1
69933,196.0,119.0,105:99:22,1_virtual,-1,-1
37240,266.0,195.0,120:84,1_virtual,-1,-1
75646,360.0,161.0,88:92:95,1_virtual,-1,-1
27548,328.0,181.0,88:120,1_virtual,-1,-1
92674,233.0,167.0,99:84:22,1_virtual,-1,-1
57229,257.0,183.0,120:99:84,1_virtual,-1,-1
84156,208.0,138.0,105:5:33,1_virtual,-1,-1
34367,301.0,197.0,88:32:5,1_virtual,-1,-1
97878,354.0,207.0,88:13:5,1_virtual,-1,-1
56206,275.0,224.0,32:49,1_virtual,-1,-1
92821,38.0,37.0,96:66,1_virtual,-1,-1
14382,190.0,141.0,32:105,1_virtual,-1,-1
95999,223.0,149.0,105:99:5,1_virtual,-1,-1
61649,336.0,206.0,13:5:95,1_virtual,-1,-1
88758,251.0,166.0,105:5:95,1_virtual,-1,-1
38321,264.0,219.0,2344:101,2_virtual,-1,-1
38337,284.0,187.0,9048:79123,2_virtual,-1,-1
52367,307.0,231.0,9048:49,2_virtual,-1,-1
48812,327.0,205.0,9048:26858,2_virtual,-1,-1
27439,352.0,208.0,9048:13,2_virtual,-1,-1
35213,300.0,209.0,49:83375,2_virtual,-1,-1
90481,300.0,185.0,99:91020,2_virtual,-1,-1
48335,335.0,237.0,49:91020,2_virtual,-1,-1
28385,331.0,191.0,41841:91020:83375,2_virtual,-1,-1
32140,331.0,185.0,91020:63253,2_virtual,-1,-1
40575,322.0,181.0,41841:63253,2_virtual,-1,-1
28453,296.0,158.0,63253:83375,2_virtual,-1,-1
3236,340.0,206.0,9048:88,2_virtual,-1,-1
54642,273.0,171.0,25145:72974,2_virtual,-1,-1
49795,325.0,200.0,25145:30620:91020,2_virtual,-1,-1
45476,303.0,180.0,23449:91020,2_virtual,-1,-1
11404,289.0,175.0,23449:30620,2_virtual,-1,-1
17079,341.0,206.0,26858:30620,2_virtual,-1,-1
67034,264.0,167.0,25145:23449,2_virtual,-1,-1
37128,255.0,152.0,23449:72974,2_virtual,-1,-1
50102,290.0,198.0,91297:83375,2_virtual,-1,-1
2076,280.0,228.0,59163:82676,2_virtual,-1,-1
59814,310.0,173.0,13568:13,2_virtual,-1,-1
31635,365.0,209.0,30620:13,2_virtual,-1,-1
5451,266.0,196.0,13568:49,2_virtual,-1,-1
16467,268.0,178.0,62572:83375,2_virtual,-1,-1
