eps,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.02,-1.0,0.9150364061962312,0.9813476420073588,0.9766002147758152,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.05,-1.0,0.3086374133484937,0.3752772860473048,0.5165545738235167,0.5687439144293237,0.6472246226938393,-0.1291664294313668,-0.2697789384242706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.08,-1.0,0.1345151784047313,0.2380864873128168,0.1962557894520912,0.1453074664439262,0.2246279940418361,0.3623403063569852,0.3059241038532028,0.7225337156458908,0.8622481615927037,0.9007885764831338,0.9007885764831338,-1.0,-1.0,-1.0
0.11,-1.0,-0.0267515194283608,-0.0501562003822017,-0.1021132936000416,0.1271748574640402,0.1930599774013011,0.0639482276351185,0.399660922956233,0.3057062102431359,0.0799085487014417,0.2229240802744812,0.6656138146942214,0.7960714872996412,0.8216260592333957,0.8590736230856608
0.1399999999999999,-0.1524075998987954,-0.2143734366432546,-0.2291729945346078,-0.1928948015807421,-0.1873006995560009,-0.1049867404985435,0.0446375058194624,0.0489842774117619,-0.115055889410983,-0.0533626907431838,0.2085512441061912,0.3756132896015413,0.3095718791491549,0.2289495442144963,0.4086054072813746
0.1699999999999999,-0.2267655718089012,-0.2375345384721249,-0.2042817604580065,-0.2569988038186935,-0.2447978887656577,-0.256495753585071,-0.2921598288524838,-0.2525059047394566,-0.1684652633559186,-0.0053485477843368,-0.0226207695902964,-0.1428992498586929,0.0737197781894293,0.1651378309432017,0.199026588091724
0.1999999999999999,-0.3272152371429543,-0.2913330944481311,-0.3127302909943712,-0.2937874169113206,0.0219264461658373,-0.2732385026461256,-0.2421441265665805,-0.2253097929822886,-0.2634527416106629,-0.3440597882610822,-0.2025670848522566,-0.2325490839239227,-0.1263299898824245,-0.137019197880127,-0.0929028084122804
0.2299999999999999,-0.3389072756641661,-0.365589887000003,-0.3778247544438506,-0.1628146837591304,-0.1466241818717323,-0.1068212715807703,-0.0284468491956658,-0.004524354879691,-0.2362957332896628,-0.2949889755780568,-0.3169538378915664,-0.1362338800708294,-0.0672378238963756,0.1214252552925338,-0.2240551073901997
0.26,-0.402761653665279,-0.4280914910325343,-0.4539195787365673,-0.2397290093887511,-0.2102848769237575,-0.1791239783604304,-0.142548451877046,-0.1338049174628288,-0.0711703654522891,-0.2620578467919741,-0.1773084485733967,-0.2603226085623378,-0.3547073265123767,-0.3641025812257326,-0.3673941569116103
